signal_date,main_strategy_target,expanded_strategy_target,state,expanded_target_is_new_etf,combined_target_count
2018-07-02,CASH,CASH,both_cash,False,0
2018-07-03,CASH,CASH,both_cash,False,0
2018-07-04,CASH,CASH,both_cash,False,0
2018-07-05,CASH,CASH,both_cash,False,0
2018-07-06,CASH,CASH,both_cash,False,0
2018-07-09,CASH,CASH,both_cash,False,0
2018-07-10,CASH,CASH,both_cash,False,0
2018-07-11,CASH,CASH,both_cash,False,0
2018-07-12,CASH,CASH,both_cash,False,0
2018-07-13,CASH,CASH,both_cash,False,0
2018-07-16,CASH,CASH,both_cash,False,0
2018-07-17,CASH,CASH,both_cash,False,0
2018-07-18,CASH,CASH,both_cash,False,0
2018-07-19,CASH,CASH,both_cash,False,0
2018-07-20,CASH,CASH,both_cash,False,0
2018-07-23,CASH,CASH,both_cash,False,0
2018-07-24,CASH,CASH,both_cash,False,0
2018-07-25,CASH,CASH,both_cash,False,0
2018-07-26,CASH,CASH,both_cash,False,0
2018-07-27,CASH,CASH,both_cash,False,0
2018-07-30,CASH,CASH,both_cash,False,0
2018-07-31,CASH,CASH,both_cash,False,0
2018-08-01,CASH,CASH,both_cash,False,0
2018-08-02,CASH,CASH,both_cash,False,0
2018-08-03,CASH,CASH,both_cash,False,0
2018-08-06,CASH,CASH,both_cash,False,0
2018-08-07,CASH,CASH,both_cash,False,0
2018-08-08,CASH,CASH,both_cash,False,0
2018-08-09,CASH,CASH,both_cash,False,0
2018-08-10,CASH,CASH,both_cash,False,0
2018-08-13,CASH,CASH,both_cash,False,0
2018-08-14,CASH,CASH,both_cash,False,0
2018-08-15,CASH,CASH,both_cash,False,0
2018-08-16,CASH,CASH,both_cash,False,0
2018-08-17,CASH,CASH,both_cash,False,0
2018-08-20,CASH,CASH,both_cash,False,0
2018-08-21,CASH,CASH,both_cash,False,0
2018-08-22,CASH,CASH,both_cash,False,0
2018-08-23,CASH,CASH,both_cash,False,0
2018-08-24,CASH,CASH,both_cash,False,0
2018-08-27,CASH,CASH,both_cash,False,0
2018-08-28,CASH,CASH,both_cash,False,0
2018-08-29,CASH,CASH,both_cash,False,0
2018-08-30,CASH,CASH,both_cash,False,0
2018-08-31,CASH,CASH,both_cash,False,0
2018-09-03,CASH,CASH,both_cash,False,0
2018-09-04,CASH,CASH,both_cash,False,0
2018-09-05,CASH,CASH,both_cash,False,0
2018-09-06,CASH,CASH,both_cash,False,0
2018-09-07,CASH,CASH,both_cash,False,0
2018-09-10,CASH,CASH,both_cash,False,0
2018-09-11,CASH,CASH,both_cash,False,0
2018-09-12,CASH,CASH,both_cash,False,0
2018-09-13,CASH,CASH,both_cash,False,0
2018-09-14,CASH,CASH,both_cash,False,0
2018-09-17,CASH,CASH,both_cash,False,0
2018-09-18,CASH,CASH,both_cash,False,0
2018-09-19,CASH,CASH,both_cash,False,0
2018-09-20,512800.SH,512800.SH,same_etf,False,1
2018-09-21,512800.SH,512800.SH,same_etf,False,1
2018-09-25,512800.SH,512800.SH,same_etf,False,1
2018-09-26,512800.SH,512800.SH,same_etf,False,1
2018-09-27,512800.SH,512800.SH,same_etf,False,1
2018-09-28,512800.SH,512800.SH,same_etf,False,1
2018-10-08,512800.SH,512800.SH,same_etf,False,1
2018-10-09,512800.SH,512800.SH,same_etf,False,1
2018-10-10,512800.SH,512800.SH,same_etf,False,1
2018-10-11,CASH,CASH,both_cash,False,0
2018-10-12,CASH,CASH,both_cash,False,0
2018-10-15,CASH,CASH,both_cash,False,0
2018-10-16,CASH,CASH,both_cash,False,0
2018-10-17,CASH,CASH,both_cash,False,0
2018-10-18,CASH,CASH,both_cash,False,0
2018-10-19,CASH,CASH,both_cash,False,0
2018-10-22,CASH,CASH,both_cash,False,0
2018-10-23,CASH,CASH,both_cash,False,0
2018-10-24,CASH,CASH,both_cash,False,0
2018-10-25,CASH,CASH,both_cash,False,0
2018-10-26,CASH,CASH,both_cash,False,0
2018-10-29,CASH,CASH,both_cash,False,0
2018-10-30,CASH,CASH,both_cash,False,0
2018-10-31,CASH,CASH,both_cash,False,0
2018-11-01,CASH,CASH,both_cash,False,0
2018-11-02,CASH,CASH,both_cash,False,0
2018-11-05,512800.SH,512800.SH,same_etf,False,1
2018-11-06,512800.SH,512800.SH,same_etf,False,1
2018-11-07,512800.SH,512800.SH,same_etf,False,1
2018-11-08,512800.SH,512800.SH,same_etf,False,1
2018-11-09,CASH,CASH,both_cash,False,0
2018-11-12,CASH,CASH,both_cash,False,0
2018-11-13,CASH,CASH,both_cash,False,0
2018-11-14,CASH,CASH,both_cash,False,0
2018-11-15,CASH,CASH,both_cash,False,0
2018-11-16,CASH,CASH,both_cash,False,0
2018-11-19,CASH,CASH,both_cash,False,0
2018-11-20,CASH,CASH,both_cash,False,0
2018-11-21,CASH,CASH,both_cash,False,0
2018-11-22,CASH,CASH,both_cash,False,0
2018-11-23,CASH,CASH,both_cash,False,0
2018-11-26,CASH,CASH,both_cash,False,0
2018-11-27,CASH,CASH,both_cash,False,0
2018-11-28,CASH,CASH,both_cash,False,0
2018-11-29,CASH,CASH,both_cash,False,0
2018-11-30,CASH,CASH,both_cash,False,0
2018-12-03,CASH,CASH,both_cash,False,0
2018-12-04,CASH,CASH,both_cash,False,0
2018-12-05,CASH,CASH,both_cash,False,0
2018-12-06,CASH,CASH,both_cash,False,0
2018-12-07,CASH,CASH,both_cash,False,0
2018-12-10,CASH,CASH,both_cash,False,0
2018-12-11,CASH,CASH,both_cash,False,0
2018-12-12,CASH,CASH,both_cash,False,0
2018-12-13,CASH,CASH,both_cash,False,0
2018-12-14,CASH,CASH,both_cash,False,0
2018-12-17,CASH,CASH,both_cash,False,0
2018-12-18,CASH,CASH,both_cash,False,0
2018-12-19,CASH,CASH,both_cash,False,0
2018-12-20,CASH,CASH,both_cash,False,0
2018-12-21,CASH,CASH,both_cash,False,0
2018-12-24,CASH,CASH,both_cash,False,0
2018-12-25,CASH,CASH,both_cash,False,0
2018-12-26,CASH,CASH,both_cash,False,0
2018-12-27,CASH,CASH,both_cash,False,0
2018-12-28,CASH,CASH,both_cash,False,0
2019-01-02,CASH,CASH,both_cash,False,0
2019-01-03,CASH,CASH,both_cash,False,0
2019-01-04,CASH,CASH,both_cash,False,0
2019-01-07,CASH,CASH,both_cash,False,0
2019-01-08,CASH,CASH,both_cash,False,0
2019-01-09,CASH,CASH,both_cash,False,0
2019-01-10,CASH,CASH,both_cash,False,0
2019-01-11,CASH,CASH,both_cash,False,0
2019-01-14,CASH,CASH,both_cash,False,0
2019-01-15,CASH,CASH,both_cash,False,0
2019-01-16,CASH,CASH,both_cash,False,0
2019-01-17,CASH,CASH,both_cash,False,0
2019-01-18,CASH,CASH,both_cash,False,0
2019-01-21,CASH,CASH,both_cash,False,0
2019-01-22,CASH,CASH,both_cash,False,0
2019-01-23,CASH,CASH,both_cash,False,0
2019-01-24,CASH,CASH,both_cash,False,0
2019-01-25,510880.SH,510880.SH,same_etf,False,1
2019-01-28,510880.SH,510880.SH,same_etf,False,1
2019-01-29,510880.SH,510880.SH,same_etf,False,1
2019-01-30,510880.SH,510880.SH,same_etf,False,1
2019-01-31,510880.SH,510880.SH,same_etf,False,1
2019-02-01,510880.SH,510880.SH,same_etf,False,1
2019-02-11,510880.SH,510880.SH,same_etf,False,1
2019-02-12,510880.SH,510880.SH,same_etf,False,1
2019-02-13,510880.SH,510880.SH,same_etf,False,1
2019-02-14,510880.SH,510880.SH,same_etf,False,1
2019-02-15,510880.SH,510880.SH,same_etf,False,1
2019-02-18,510880.SH,510880.SH,same_etf,False,1
2019-02-19,510880.SH,510880.SH,same_etf,False,1
2019-02-20,510880.SH,510880.SH,same_etf,False,1
2019-02-21,510880.SH,510880.SH,same_etf,False,1
2019-02-22,CASH,CASH,both_cash,False,0
2019-02-25,CASH,CASH,both_cash,False,0
2019-02-26,CASH,CASH,both_cash,False,0
2019-02-27,CASH,CASH,both_cash,False,0
2019-02-28,CASH,CASH,both_cash,False,0
2019-03-01,CASH,CASH,both_cash,False,0
2019-03-04,CASH,CASH,both_cash,False,0
2019-03-05,CASH,CASH,both_cash,False,0
2019-03-06,CASH,CASH,both_cash,False,0
2019-03-07,CASH,CASH,both_cash,False,0
2019-03-08,CASH,CASH,both_cash,False,0
2019-03-11,CASH,CASH,both_cash,False,0
2019-03-12,CASH,CASH,both_cash,False,0
2019-03-13,CASH,CASH,both_cash,False,0
2019-03-14,CASH,CASH,both_cash,False,0
2019-03-15,CASH,CASH,both_cash,False,0
2019-03-18,CASH,CASH,both_cash,False,0
2019-03-19,CASH,CASH,both_cash,False,0
2019-03-20,CASH,CASH,both_cash,False,0
2019-03-21,CASH,CASH,both_cash,False,0
2019-03-22,CASH,CASH,both_cash,False,0
2019-03-25,CASH,CASH,both_cash,False,0
2019-03-26,CASH,CASH,both_cash,False,0
2019-03-27,CASH,CASH,both_cash,False,0
2019-03-28,CASH,CASH,both_cash,False,0
2019-03-29,CASH,CASH,both_cash,False,0
2019-04-01,CASH,CASH,both_cash,False,0
2019-04-02,CASH,CASH,both_cash,False,0
2019-04-03,CASH,CASH,both_cash,False,0
2019-04-04,CASH,CASH,both_cash,False,0
2019-04-08,CASH,CASH,both_cash,False,0
2019-04-09,CASH,CASH,both_cash,False,0
2019-04-10,CASH,CASH,both_cash,False,0
2019-04-11,CASH,CASH,both_cash,False,0
2019-04-12,CASH,CASH,both_cash,False,0
2019-04-15,CASH,CASH,both_cash,False,0
2019-04-16,CASH,CASH,both_cash,False,0
2019-04-17,CASH,CASH,both_cash,False,0
2019-04-18,CASH,CASH,both_cash,False,0
2019-04-19,CASH,CASH,both_cash,False,0
2019-04-22,CASH,CASH,both_cash,False,0
2019-04-23,CASH,CASH,both_cash,False,0
2019-04-24,CASH,CASH,both_cash,False,0
2019-04-25,CASH,CASH,both_cash,False,0
2019-04-26,CASH,CASH,both_cash,False,0
2019-04-29,CASH,CASH,both_cash,False,0
2019-04-30,CASH,CASH,both_cash,False,0
2019-05-06,CASH,CASH,both_cash,False,0
2019-05-07,CASH,CASH,both_cash,False,0
2019-05-08,CASH,CASH,both_cash,False,0
2019-05-09,CASH,CASH,both_cash,False,0
2019-05-10,CASH,CASH,both_cash,False,0
2019-05-13,CASH,CASH,both_cash,False,0
2019-05-14,CASH,CASH,both_cash,False,0
2019-05-15,CASH,CASH,both_cash,False,0
2019-05-16,CASH,CASH,both_cash,False,0
2019-05-17,513500.SH,513500.SH,same_etf,False,1
2019-05-20,513500.SH,513500.SH,same_etf,False,1
2019-05-21,513500.SH,513500.SH,same_etf,False,1
2019-05-22,513500.SH,513500.SH,same_etf,False,1
2019-05-23,513500.SH,513500.SH,same_etf,False,1
2019-05-24,CASH,CASH,both_cash,False,0
2019-05-27,CASH,CASH,both_cash,False,0
2019-05-28,CASH,CASH,both_cash,False,0
2019-05-29,CASH,CASH,both_cash,False,0
2019-05-30,CASH,CASH,both_cash,False,0
2019-05-31,CASH,CASH,both_cash,False,0
2019-06-03,CASH,CASH,both_cash,False,0
2019-06-04,CASH,CASH,both_cash,False,0
2019-06-05,CASH,CASH,both_cash,False,0
2019-06-06,CASH,CASH,both_cash,False,0
2019-06-10,CASH,CASH,both_cash,False,0
2019-06-11,CASH,CASH,both_cash,False,0
2019-06-12,513500.SH,513500.SH,same_etf,False,1
2019-06-13,513500.SH,513500.SH,same_etf,False,1
2019-06-14,513500.SH,513500.SH,same_etf,False,1
2019-06-17,513500.SH,513500.SH,same_etf,False,1
2019-06-18,513500.SH,513500.SH,same_etf,False,1
2019-06-19,CASH,CASH,both_cash,False,0
2019-06-20,CASH,CASH,both_cash,False,0
2019-06-21,CASH,CASH,both_cash,False,0
2019-06-24,CASH,CASH,both_cash,False,0
2019-06-25,CASH,CASH,both_cash,False,0
2019-06-26,CASH,CASH,both_cash,False,0
2019-06-27,CASH,CASH,both_cash,False,0
2019-06-28,CASH,CASH,both_cash,False,0
2019-07-01,513500.SH,513500.SH,same_etf,False,1
2019-07-02,513500.SH,513500.SH,same_etf,False,1
2019-07-03,513500.SH,513500.SH,same_etf,False,1
2019-07-04,513500.SH,513500.SH,same_etf,False,1
2019-07-05,513500.SH,513500.SH,same_etf,False,1
2019-07-08,CASH,CASH,both_cash,False,0
2019-07-09,CASH,CASH,both_cash,False,0
2019-07-10,CASH,CASH,both_cash,False,0
2019-07-11,CASH,CASH,both_cash,False,0
2019-07-12,CASH,CASH,both_cash,False,0
2019-07-15,CASH,CASH,both_cash,False,0
2019-07-16,513500.SH,513500.SH,same_etf,False,1
2019-07-17,513500.SH,513500.SH,same_etf,False,1
2019-07-18,513500.SH,513500.SH,same_etf,False,1
2019-07-19,513500.SH,513500.SH,same_etf,False,1
2019-07-22,513500.SH,513500.SH,same_etf,False,1
2019-07-23,513500.SH,513500.SH,same_etf,False,1
2019-07-24,513500.SH,513500.SH,same_etf,False,1
2019-07-25,513500.SH,513500.SH,same_etf,False,1
2019-07-26,513500.SH,513500.SH,same_etf,False,1
2019-07-29,513500.SH,513500.SH,same_etf,False,1
2019-07-30,513500.SH,513500.SH,same_etf,False,1
2019-07-31,513500.SH,513500.SH,same_etf,False,1
2019-08-01,CASH,CASH,both_cash,False,0
2019-08-02,CASH,CASH,both_cash,False,0
2019-08-05,CASH,CASH,both_cash,False,0
2019-08-06,CASH,CASH,both_cash,False,0
2019-08-07,CASH,CASH,both_cash,False,0
2019-08-08,CASH,CASH,both_cash,False,0
2019-08-09,CASH,CASH,both_cash,False,0
2019-08-12,CASH,CASH,both_cash,False,0
2019-08-13,CASH,CASH,both_cash,False,0
2019-08-14,CASH,CASH,both_cash,False,0
2019-08-15,CASH,CASH,both_cash,False,0
2019-08-16,CASH,CASH,both_cash,False,0
2019-08-19,159915.SZ,159915.SZ,same_etf,False,1
2019-08-20,159915.SZ,159915.SZ,same_etf,False,1
2019-08-21,159915.SZ,159915.SZ,same_etf,False,1
2019-08-22,159915.SZ,159915.SZ,same_etf,False,1
2019-08-23,159915.SZ,159915.SZ,same_etf,False,1
2019-08-26,159915.SZ,159915.SZ,same_etf,False,1
2019-08-27,159915.SZ,159915.SZ,same_etf,False,1
2019-08-28,159915.SZ,159915.SZ,same_etf,False,1
2019-08-29,CASH,CASH,both_cash,False,0
2019-08-30,CASH,CASH,both_cash,False,0
2019-09-02,CASH,CASH,both_cash,False,0
2019-09-03,CASH,CASH,both_cash,False,0
2019-09-04,CASH,CASH,both_cash,False,0
2019-09-05,CASH,CASH,both_cash,False,0
2019-09-06,159915.SZ,159915.SZ,same_etf,False,1
2019-09-09,159915.SZ,159915.SZ,same_etf,False,1
2019-09-10,159915.SZ,159915.SZ,same_etf,False,1
2019-09-11,159915.SZ,159915.SZ,same_etf,False,1
2019-09-12,159915.SZ,159915.SZ,same_etf,False,1
2019-09-16,159915.SZ,159915.SZ,same_etf,False,1
2019-09-17,159915.SZ,159915.SZ,same_etf,False,1
2019-09-18,159915.SZ,159915.SZ,same_etf,False,1
2019-09-19,159915.SZ,159915.SZ,same_etf,False,1
2019-09-20,159915.SZ,159915.SZ,same_etf,False,1
2019-09-23,159915.SZ,159915.SZ,same_etf,False,1
2019-09-24,159915.SZ,159915.SZ,same_etf,False,1
2019-09-25,159915.SZ,159915.SZ,same_etf,False,1
2019-09-26,513500.SH,513500.SH,same_etf,False,1
2019-09-27,513500.SH,513500.SH,same_etf,False,1
2019-09-30,513500.SH,513500.SH,same_etf,False,1
2019-10-08,513500.SH,513500.SH,same_etf,False,1
2019-10-09,CASH,CASH,both_cash,False,0
2019-10-10,CASH,CASH,both_cash,False,0
2019-10-11,CASH,CASH,both_cash,False,0
2019-10-14,CASH,CASH,both_cash,False,0
2019-10-15,CASH,CASH,both_cash,False,0
2019-10-16,CASH,CASH,both_cash,False,0
2019-10-17,CASH,CASH,both_cash,False,0
2019-10-18,CASH,CASH,both_cash,False,0
2019-10-21,CASH,CASH,both_cash,False,0
2019-10-22,CASH,CASH,both_cash,False,0
2019-10-23,CASH,CASH,both_cash,False,0
2019-10-24,CASH,CASH,both_cash,False,0
2019-10-25,CASH,CASH,both_cash,False,0
2019-10-28,CASH,CASH,both_cash,False,0
2019-10-29,CASH,CASH,both_cash,False,0
2019-10-30,CASH,CASH,both_cash,False,0
2019-10-31,159915.SZ,159915.SZ,same_etf,False,1
2019-11-01,159915.SZ,159915.SZ,same_etf,False,1
2019-11-04,159915.SZ,159915.SZ,same_etf,False,1
2019-11-05,159915.SZ,159915.SZ,same_etf,False,1
2019-11-06,159915.SZ,159915.SZ,same_etf,False,1
2019-11-07,159915.SZ,159915.SZ,same_etf,False,1
2019-11-08,159915.SZ,159915.SZ,same_etf,False,1
2019-11-11,159915.SZ,159915.SZ,same_etf,False,1
2019-11-12,159915.SZ,159915.SZ,same_etf,False,1
2019-11-13,159915.SZ,159915.SZ,same_etf,False,1
2019-11-14,159915.SZ,159915.SZ,same_etf,False,1
2019-11-15,CASH,CASH,both_cash,False,0
2019-11-18,513500.SH,513500.SH,same_etf,False,1
2019-11-19,513500.SH,513500.SH,same_etf,False,1
2019-11-20,513500.SH,513500.SH,same_etf,False,1
2019-11-21,513500.SH,513500.SH,same_etf,False,1
2019-11-22,513500.SH,513500.SH,same_etf,False,1
2019-11-25,513500.SH,513500.SH,same_etf,False,1
2019-11-26,513500.SH,513500.SH,same_etf,False,1
2019-11-27,513500.SH,513500.SH,same_etf,False,1
2019-11-28,513500.SH,513500.SH,same_etf,False,1
2019-11-29,513500.SH,513500.SH,same_etf,False,1
2019-12-02,513500.SH,513500.SH,same_etf,False,1
2019-12-03,513500.SH,513500.SH,same_etf,False,1
2019-12-04,513500.SH,513500.SH,same_etf,False,1
2019-12-05,513500.SH,513500.SH,same_etf,False,1
2019-12-06,513500.SH,513500.SH,same_etf,False,1
2019-12-09,513500.SH,513500.SH,same_etf,False,1
2019-12-10,513500.SH,513500.SH,same_etf,False,1
2019-12-11,513500.SH,513500.SH,same_etf,False,1
2019-12-12,513500.SH,513500.SH,same_etf,False,1
2019-12-13,513500.SH,513500.SH,same_etf,False,1
2019-12-16,CASH,CASH,both_cash,False,0
2019-12-17,CASH,CASH,both_cash,False,0
2019-12-18,CASH,CASH,both_cash,False,0
2019-12-19,512800.SH,512800.SH,same_etf,False,1
2019-12-20,512800.SH,512800.SH,same_etf,False,1
2019-12-23,512800.SH,512800.SH,same_etf,False,1
2019-12-24,512800.SH,512800.SH,same_etf,False,1
2019-12-25,512800.SH,512800.SH,same_etf,False,1
2019-12-26,159915.SZ,159915.SZ,same_etf,False,1
2019-12-27,159915.SZ,159915.SZ,same_etf,False,1
2019-12-30,159915.SZ,159915.SZ,same_etf,False,1
2019-12-31,159915.SZ,159915.SZ,same_etf,False,1
2020-01-02,159915.SZ,159915.SZ,same_etf,False,1
2020-01-03,CASH,CASH,both_cash,False,0
2020-01-06,CASH,CASH,both_cash,False,0
2020-01-07,CASH,CASH,both_cash,False,0
2020-01-08,CASH,CASH,both_cash,False,0
2020-01-09,CASH,CASH,both_cash,False,0
2020-01-10,CASH,CASH,both_cash,False,0
2020-01-13,CASH,CASH,both_cash,False,0
2020-01-14,CASH,CASH,both_cash,False,0
2020-01-15,CASH,CASH,both_cash,False,0
2020-01-16,CASH,CASH,both_cash,False,0
2020-01-17,CASH,CASH,both_cash,False,0
2020-01-20,CASH,CASH,both_cash,False,0
2020-01-21,CASH,CASH,both_cash,False,0
2020-01-22,CASH,CASH,both_cash,False,0
2020-01-23,CASH,CASH,both_cash,False,0
2020-02-03,CASH,CASH,both_cash,False,0
2020-02-04,CASH,CASH,both_cash,False,0
2020-02-05,CASH,CASH,both_cash,False,0
2020-02-06,CASH,CASH,both_cash,False,0
2020-02-07,CASH,CASH,both_cash,False,0
2020-02-10,CASH,CASH,both_cash,False,0
2020-02-11,CASH,CASH,both_cash,False,0
2020-02-12,CASH,CASH,both_cash,False,0
2020-02-13,CASH,CASH,both_cash,False,0
2020-02-14,CASH,CASH,both_cash,False,0
2020-02-17,CASH,CASH,both_cash,False,0
2020-02-18,CASH,CASH,both_cash,False,0
2020-02-19,CASH,CASH,both_cash,False,0
2020-02-20,CASH,CASH,both_cash,False,0
2020-02-21,CASH,CASH,both_cash,False,0
2020-02-24,CASH,CASH,both_cash,False,0
2020-02-25,CASH,CASH,both_cash,False,0
2020-02-26,CASH,CASH,both_cash,False,0
2020-02-27,CASH,CASH,both_cash,False,0
2020-02-28,CASH,CASH,both_cash,False,0
2020-03-02,CASH,CASH,both_cash,False,0
2020-03-03,CASH,CASH,both_cash,False,0
2020-03-04,CASH,CASH,both_cash,False,0
2020-03-05,CASH,CASH,both_cash,False,0
2020-03-06,CASH,CASH,both_cash,False,0
2020-03-09,CASH,CASH,both_cash,False,0
2020-03-10,CASH,CASH,both_cash,False,0
2020-03-11,CASH,CASH,both_cash,False,0
2020-03-12,CASH,CASH,both_cash,False,0
2020-03-13,CASH,CASH,both_cash,False,0
2020-03-16,CASH,CASH,both_cash,False,0
2020-03-17,CASH,CASH,both_cash,False,0
2020-03-18,CASH,CASH,both_cash,False,0
2020-03-19,CASH,CASH,both_cash,False,0
2020-03-20,CASH,CASH,both_cash,False,0
2020-03-23,CASH,CASH,both_cash,False,0
2020-03-24,CASH,CASH,both_cash,False,0
2020-03-25,CASH,CASH,both_cash,False,0
2020-03-26,CASH,CASH,both_cash,False,0
2020-03-27,CASH,CASH,both_cash,False,0
2020-03-30,CASH,CASH,both_cash,False,0
2020-03-31,CASH,CASH,both_cash,False,0
2020-04-01,CASH,CASH,both_cash,False,0
2020-04-02,CASH,CASH,both_cash,False,0
2020-04-03,CASH,CASH,both_cash,False,0
2020-04-07,CASH,CASH,both_cash,False,0
2020-04-08,CASH,CASH,both_cash,False,0
2020-04-09,CASH,CASH,both_cash,False,0
2020-04-10,CASH,CASH,both_cash,False,0
2020-04-13,CASH,CASH,both_cash,False,0
2020-04-14,CASH,CASH,both_cash,False,0
2020-04-15,CASH,CASH,both_cash,False,0
2020-04-16,CASH,CASH,both_cash,False,0
2020-04-17,CASH,CASH,both_cash,False,0
2020-04-20,CASH,CASH,both_cash,False,0
2020-04-21,CASH,CASH,both_cash,False,0
2020-04-22,CASH,CASH,both_cash,False,0
2020-04-23,CASH,CASH,both_cash,False,0
2020-04-24,CASH,CASH,both_cash,False,0
2020-04-27,CASH,CASH,both_cash,False,0
2020-04-28,CASH,CASH,both_cash,False,0
2020-04-29,CASH,CASH,both_cash,False,0
2020-04-30,CASH,CASH,both_cash,False,0
2020-05-06,CASH,CASH,both_cash,False,0
2020-05-07,CASH,CASH,both_cash,False,0
2020-05-08,CASH,CASH,both_cash,False,0
2020-05-11,CASH,CASH,both_cash,False,0
2020-05-12,CASH,CASH,both_cash,False,0
2020-05-13,CASH,CASH,both_cash,False,0
2020-05-14,CASH,CASH,both_cash,False,0
2020-05-15,CASH,CASH,both_cash,False,0
2020-05-18,CASH,CASH,both_cash,False,0
2020-05-19,CASH,CASH,both_cash,False,0
2020-05-20,CASH,CASH,both_cash,False,0
2020-05-21,CASH,CASH,both_cash,False,0
2020-05-22,CASH,CASH,both_cash,False,0
2020-05-25,CASH,CASH,both_cash,False,0
2020-05-26,CASH,CASH,both_cash,False,0
2020-05-27,CASH,CASH,both_cash,False,0
2020-05-28,CASH,CASH,both_cash,False,0
2020-05-29,CASH,CASH,both_cash,False,0
2020-06-01,CASH,CASH,both_cash,False,0
2020-06-02,CASH,CASH,both_cash,False,0
2020-06-03,518880.SH,518880.SH,same_etf,False,1
2020-06-04,518880.SH,518880.SH,same_etf,False,1
2020-06-05,159941.SZ,159941.SZ,same_etf,False,1
2020-06-08,159941.SZ,159941.SZ,same_etf,False,1
2020-06-09,159941.SZ,159941.SZ,same_etf,False,1
2020-06-10,159941.SZ,159941.SZ,same_etf,False,1
2020-06-11,159941.SZ,159941.SZ,same_etf,False,1
2020-06-12,159941.SZ,159941.SZ,same_etf,False,1
2020-06-15,159941.SZ,159941.SZ,same_etf,False,1
2020-06-16,159941.SZ,159941.SZ,same_etf,False,1
2020-06-17,159941.SZ,159941.SZ,same_etf,False,1
2020-06-18,159941.SZ,159941.SZ,same_etf,False,1
2020-06-19,159941.SZ,159941.SZ,same_etf,False,1
2020-06-22,CASH,CASH,both_cash,False,0
2020-06-23,CASH,CASH,both_cash,False,0
2020-06-24,CASH,CASH,both_cash,False,0
2020-06-29,CASH,CASH,both_cash,False,0
2020-06-30,CASH,CASH,both_cash,False,0
2020-07-01,CASH,CASH,both_cash,False,0
2020-07-02,CASH,CASH,both_cash,False,0
2020-07-03,CASH,CASH,both_cash,False,0
2020-07-06,CASH,CASH,both_cash,False,0
2020-07-07,CASH,CASH,both_cash,False,0
2020-07-08,CASH,CASH,both_cash,False,0
2020-07-09,CASH,CASH,both_cash,False,0
2020-07-10,CASH,CASH,both_cash,False,0
2020-07-13,CASH,CASH,both_cash,False,0
2020-07-14,CASH,CASH,both_cash,False,0
2020-07-15,CASH,CASH,both_cash,False,0
2020-07-16,CASH,CASH,both_cash,False,0
2020-07-17,CASH,CASH,both_cash,False,0
2020-07-20,CASH,CASH,both_cash,False,0
2020-07-21,CASH,CASH,both_cash,False,0
2020-07-22,CASH,CASH,both_cash,False,0
2020-07-23,CASH,CASH,both_cash,False,0
2020-07-24,CASH,CASH,both_cash,False,0
2020-07-27,CASH,CASH,both_cash,False,0
2020-07-28,CASH,CASH,both_cash,False,0
2020-07-29,CASH,CASH,both_cash,False,0
2020-07-30,CASH,CASH,both_cash,False,0
2020-07-31,CASH,CASH,both_cash,False,0
2020-08-03,CASH,CASH,both_cash,False,0
2020-08-04,CASH,CASH,both_cash,False,0
2020-08-05,CASH,CASH,both_cash,False,0
2020-08-06,CASH,CASH,both_cash,False,0
2020-08-07,CASH,CASH,both_cash,False,0
2020-08-10,CASH,CASH,both_cash,False,0
2020-08-11,CASH,CASH,both_cash,False,0
2020-08-12,CASH,CASH,both_cash,False,0
2020-08-13,CASH,CASH,both_cash,False,0
2020-08-14,CASH,CASH,both_cash,False,0
2020-08-17,CASH,CASH,both_cash,False,0
2020-08-18,CASH,CASH,both_cash,False,0
2020-08-19,CASH,CASH,both_cash,False,0
2020-08-20,CASH,CASH,both_cash,False,0
2020-08-21,CASH,CASH,both_cash,False,0
2020-08-24,CASH,CASH,both_cash,False,0
2020-08-25,CASH,CASH,both_cash,False,0
2020-08-26,CASH,CASH,both_cash,False,0
2020-08-27,CASH,CASH,both_cash,False,0
2020-08-28,CASH,CASH,both_cash,False,0
2020-08-31,CASH,CASH,both_cash,False,0
2020-09-01,CASH,CASH,both_cash,False,0
2020-09-02,CASH,CASH,both_cash,False,0
2020-09-03,CASH,CASH,both_cash,False,0
2020-09-04,CASH,CASH,both_cash,False,0
2020-09-07,CASH,CASH,both_cash,False,0
2020-09-08,CASH,CASH,both_cash,False,0
2020-09-09,CASH,CASH,both_cash,False,0
2020-09-10,CASH,CASH,both_cash,False,0
2020-09-11,CASH,CASH,both_cash,False,0
2020-09-14,CASH,CASH,both_cash,False,0
2020-09-15,CASH,CASH,both_cash,False,0
2020-09-16,CASH,CASH,both_cash,False,0
2020-09-17,CASH,CASH,both_cash,False,0
2020-09-18,CASH,CASH,both_cash,False,0
2020-09-21,CASH,CASH,both_cash,False,0
2020-09-22,CASH,CASH,both_cash,False,0
2020-09-23,CASH,CASH,both_cash,False,0
2020-09-24,CASH,CASH,both_cash,False,0
2020-09-25,CASH,CASH,both_cash,False,0
2020-09-28,CASH,CASH,both_cash,False,0
2020-09-29,CASH,CASH,both_cash,False,0
2020-09-30,CASH,CASH,both_cash,False,0
2020-10-09,CASH,CASH,both_cash,False,0
2020-10-12,CASH,CASH,both_cash,False,0
2020-10-13,CASH,CASH,both_cash,False,0
2020-10-14,CASH,CASH,both_cash,False,0
