date,symbol,category,matched_count,matched_turnover,positive_dde_share,market_hot_count,market_hot_turnover,matched_count_share,matched_turnover_share,ai_reviewed,ai_negative_count,ai_direction_score,ai_negative_risk,prior5_count_mean,count_acceleration,count_history_percentile,turnover_history_percentile,cross_section_count_percentile,hot_score
2024-01-04,516970.SH,基建公用,2,70391.0,1.0,45,1668639.0,0.0444444444444444,0.042184678651284,False,0,,0.0,,,,,0.4901960784313725,0.5480392156862745
2024-01-04,518880.SH,商品,9,319946.0,0.7777777777777778,45,1668639.0,0.2,0.1917406940626462,False,0,,0.0,,,,,0.8823529411764706,0.604248366013072
2024-01-04,560280.SH,高端制造,10,412213.0,0.9,45,1668639.0,0.2222222222222222,0.2470354582387203,False,0,,0.0,,,,,0.9509803921568628,0.6301960784313725
2024-01-04,561360.SH,周期资源,4,113183.0,0.75,45,1668639.0,0.0888888888888888,0.0678295305335665,False,0,,0.0,,,,,0.6470588235294118,0.5544117647058824
2024-01-04,561380.SH,基建公用,1,24160.0,1.0,45,1668639.0,0.0222222222222222,0.0144788657103184,False,0,,0.0,,,,,0.392156862745098,0.5284313725490196
2024-01-04,562500.SH,科技数字,5,351426.0,1.0,45,1668639.0,0.1111111111111111,0.2106063684236075,False,0,,0.0,,,,,0.7254901960784313,0.5950980392156863
2024-01-04,562600.SH,医药医疗,2,236986.0,1.0,45,1668639.0,0.0444444444444444,0.1420235293553608,False,0,,0.0,,,,,0.4901960784313725,0.5480392156862745
2024-01-04,563380.SH,高端制造,10,412213.0,0.9,45,1668639.0,0.2222222222222222,0.2470354582387203,False,0,,0.0,,,,,0.9509803921568628,0.6301960784313725
2024-01-05,159611.SZ,基建公用,0,0.0,,29,1171290.0,0.0,0.0,False,0,,0.0,6.333333333333333,-0.8636363636363636,,,0.2352941176470588,0.4470588235294117
2024-01-05,159647.SZ,医药医疗,2,32260.0,1.0,29,1171290.0,0.0689655172413793,0.0275422824407277,False,0,,0.0,3.0,-0.25,,,0.6862745098039216,0.5872549019607843
