date,symbol,category,matched_count,matched_turnover,positive_dde_share,market_hot_count,market_hot_turnover,matched_count_share,matched_turnover_share,ai_reviewed,ai_negative_count,ai_direction_score,ai_negative_risk,prior5_count_mean,count_acceleration,count_history_percentile,turnover_history_percentile,cross_section_count_percentile,hot_score
2024-01-03,513090.SH,港股与亚洲,1,10751.0,1.0,45,1581559.0,0.022222222222222223,0.006797723006223606,False,0,,0.0,,,,,0.25555555555555554,0.5011111111111111
2024-01-03,513130.SH,港股与亚洲,1,139060.0,1.0,45,1581559.0,0.022222222222222223,0.08792590096227836,False,0,,0.0,,,,,0.25555555555555554,0.5011111111111111
2024-01-03,513200.SH,港股与亚洲,4,100426.0,1.0,45,1581559.0,0.08888888888888889,0.06349810535048013,False,0,,0.0,,,,,0.4666666666666667,0.5433333333333333
2024-01-03,513310.SH,港股与亚洲,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,513500.SH,美股,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,513530.SH,港股与亚洲,0,0.0,,45,1581559.0,0.0,0.0,False,0,,0.0,,,,,0.12222222222222222,0.4244444444444444
2024-01-03,515050.SH,科技数字,6,290198.0,0.8333333333333334,45,1581559.0,0.13333333333333333,0.18348857045484868,False,0,,0.0,,,,,0.7888888888888889,0.5911111111111111
2024-01-03,515210.SH,周期资源,5,205158.0,1.0,45,1581559.0,0.1111111111111111,0.1297188407134985,False,0,,0.0,,,,,0.6333333333333333,0.5766666666666667
2024-01-03,515220.SH,周期资源,5,205158.0,1.0,45,1581559.0,0.1111111111111111,0.1297188407134985,False,0,,0.0,,,,,0.6333333333333333,0.5766666666666667
2024-01-03,515790.SH,高端制造,9,545379.0,0.8888888888888888,45,1581559.0,0.2,0.3448363292169309,False,0,,0.0,,,,,0.9666666666666667,0.6322222222222222
2024-01-03,516020.SH,周期资源,6,217643.0,1.0,45,1581559.0,0.13333333333333333,0.13761295025983855,False,0,,0.0,,,,,0.7888888888888889,0.6077777777777778
2024-01-03,516150.SH,周期资源,5,205158.0,1.0,45,1581559.0,0.1111111111111111,0.1297188407134985,False,0,,0.0,,,,,0.6333333333333333,0.5766666666666667
2024-01-03,516970.SH,基建公用,3,142179.0,0.6666666666666666,45,1581559.0,0.06666666666666667,0.08989800570196875,False,0,,0.0,,,,,0.4,0.49666666666666665
2024-01-03,518880.SH,商品,8,300916.0,0.875,45,1581559.0,0.17777777777777778,0.19026542797328458,False,0,,0.0,,,,,0.8777777777777778,0.6130555555555556
2024-01-03,562500.SH,科技数字,8,444512.0,0.875,45,1581559.0,0.17777777777777778,0.28105938507510625,False,0,,0.0,,,,,0.8777777777777778,0.6130555555555556
2024-01-03,562600.SH,医药医疗,5,105714.0,1.0,45,1581559.0,0.1111111111111111,0.06684164169657913,False,0,,0.0,,,,,0.6333333333333333,0.5766666666666667
2024-01-03,563380.SH,高端制造,9,545379.0,0.8888888888888888,45,1581559.0,0.2,0.3448363292169309,False,0,,0.0,,,,,0.9666666666666667,0.6322222222222222
2024-01-04,159611.SZ,基建公用,2,44572.0,1.0,45,1668639.0,0.044444444444444446,0.026711589504979805,False,0,,0.0,,,,,0.5,0.5499999999999999
2024-01-04,159647.SZ,医药医疗,2,236986.0,1.0,45,1668639.0,0.044444444444444446,0.14202352935536086,False,0,,0.0,,,,,0.5,0.5499999999999999
