symbol,entry_date,exit_date,entry_price,exit_price,startup_anchor_date,peak_date,entry_delay_days,exit_delay_days,holding_days,entry_markup_from_base,post_entry_peak_return,peak_giveback,move_capture_ratio,false_start,entry_forward_max_return_20d,entry_forward_return_20d,post_exit_max_return_10d,fixed_horizon_false_buy,material_premature_exit,failed_operation
512040.SH,2025-07-25,2025-08-06,1.0222252276897432,1.0197748276233674,2025-06-27,2025-08-20,20,-10,8,0.06704094270407124,0.039888211488171565,-0.040663346764471364,0.5883318778819571,True,0.041844818902961434,0.041844818902961434,0.042386941671963774,True,False,True
518880.SH,2025-09-23,2025-10-29,8.13475,8.66958430480957,2025-08-26,2025-10-17,20,8,20,0.09205935416057875,0.17618855401613032,-0.09389794628106407,0.576019087888583,False,0.17618855401613032,0.06850246032135221,0.04526352776002596,False,False,False
512040.SH,2025-11-17,2025-12-01,1.1593895923614506,1.119654851436615,2025-10-20,2025-11-17,20,10,10,0.04922133244266225,-0.00637373493879978,-0.02807734406658513,0.31180539942779395,True,-0.00637373493879978,-0.026211761827157565,0.01727783049633258,True,False,True
159985.SZ,2025-11-28,2025-12-03,2.0294323503494263,1.9676360285758971,2025-11-04,2025-11-28,18,3,3,0.039668200586482794,-0.0026768179389622393,-0.02784777807187455,0.217167037926817,True,-0.0026768179389622393,-0.027314225688806815,-0.0018479240441479083,True,False,True
513500.SH,2025-12-09,2025-12-10,2.446588057374954,2.4134660760879516,2025-11-21,2025-12-22,12,-8,1,0.0388908864372326,0.003847003275463612,-0.01731840879679103,0.5788714471525516,True,0.00875172986749817,0.0046644089827609925,0.017623621885076934,True,False,True
512660.SH,2025-12-16,2026-01-19,1.242489256334305,1.4782240190505982,2025-11-21,2026-01-12,17,5,22,0.087994133023793,0.3537340724944147,-0.12115102080216222,0.6226370530231805,False,0.3537340724944147,0.20966842434928612,0.06479124995180974,False,True,True
512040.SH,2026-01-19,2026-03-06,1.2024411751747133,1.258487990474701,2025-12-18,2026-03-02,20,4,28,0.058486915322265576,0.0728175219595184,-0.024427885511764336,0.7953767091253214,False,0.0495315619333172,0.04038357348189825,0.020271984173899638,True,False,True
159611.SZ,2026-03-05,2026-04-02,1.1103307675361633,1.0986800238132477,2026-02-02,2026-03-12,17,15,20,0.0960816929837156,0.08526222829009145,-0.08823237785524785,0.4462499912766136,False,0.08526222829009145,-0.018310520389051677,-0.0006189010516667315,False,False,False
515050.SH,2026-04-08,2026-05-14,0.8179803718328477,1.1695948038101196,2026-03-31,2026-05-28,5,-10,23,0.06369360003453828,0.504926021434889,-0.049882327740148336,0.8670884219513862,False,0.34477557374278933,0.34477557374278933,0.052501210320089475,False,True,True
513500.SH,2026-06-08,2026-06-24,2.505747372674942,2.494247227716446,2026-05-20,2026-06-16,13,5,11,0.03032378834193894,0.03202740781769675,-0.03548056425731139,0.4042031700372954,True,0.03202740781769675,0.008880681235462928,0.013532294736766204,True,False,True
