date,baseline,rank_2d,gap5_2d,combined5_1d,combined5_2d,combined5_3d,combined8_2d,combined10_2d,combined5_roc3_2d
2024-10-08,171372.1851285344,192598.00349153037,166330.53133305465,194107.44596413156,192598.00349153037,173698.22255001342,192598.00349153037,192598.00349153037,189129.32444542044
2024-10-09,171377.50252579467,199208.25153350036,172939.93978598353,203998.52946911435,199208.25153350036,173703.6021390545,199208.25153350036,199208.25153350036,195739.44810382876
2024-10-10,171382.81992305495,190122.12579896871,163852.9744624108,191898.64006982604,190122.12579896871,173708.9817280956,190122.12579896871,190122.12579896871,186653.1979857355
2024-10-11,171388.13732031523,190997.65648316065,164727.66555756165,192557.97524940956,190997.65648316065,173714.36131713667,190997.65648316065,190997.65648316065,187528.6042863658
2024-10-14,171407.50951209606,202094.9133613321,175821.8636686098,206180.3197223498,202094.9133613321,173733.96008425998,202094.9133613321,202094.9133613321,198625.40801385228
2024-10-15,171412.82690935634,198071.37353337527,172097.4938732267,201789.7974543109,198071.37353337527,173739.33967330106,198071.37353337527,198071.37353337527,194601.74380233383
2024-10-16,171418.14430661662,200666.36531327435,173982.60170637374,203999.70663709784,200666.36531327435,173744.71926234214,200666.36531327435,200666.36531327435,197007.02815160973
2024-10-17,171423.4617038769,202219.36383221814,175329.10042225127,205578.20513172293,202219.36383221814,173750.09885138323,202219.36383221814,202219.36383221814,198531.52669773324
2024-10-18,171428.7791011372,217438.75302050778,188524.79104815726,221047.4941424861,217438.75302050778,173755.4784404243,217438.75302050778,217438.75302050778,213471.61608443482
2024-10-21,171448.15129291802,223029.55509398648,193372.19284592872,226730.09625001097,223029.55509398648,173775.0772075476,223029.55509398648,223029.55509398648,218959.8181198619
2024-10-22,171453.4686901783,214332.7559826202,185831.7936164022,217890.49715323592,214332.7559826202,173780.4567965887,214332.7559826202,214332.7559826202,210422.6189921878
2024-10-23,171458.78608743858,210916.1629435844,182869.4996517778,214417.804228498,210916.1629435844,173785.83638562978,210916.1629435844,210916.1629435844,207068.72582540734
2024-10-24,171464.10348469886,208431.35790799328,180715.0952857614,211892.1991102233,208431.35790799328,173791.21597467086,208431.35790799328,208431.35790799328,204629.52088222725
2024-10-25,171469.42088195914,209984.35642693707,182061.59400163894,213470.6976048484,209984.35642693707,173796.59556371195,209984.35642693707,209984.35642693707,206154.01942835076
