variant,family,pool_size,normal_limit,fallback_limit,emerging_limit,symbols_hash,symbols,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,annual_turnover,trade_count,average_exposure,total_fees,slippage_cost_estimate,blocked_order_count,limit_blocked_order_count,eligibility_blocked_order_count,liquidity_limited_order_count,cash_management_annual_rate,cash_interest_income,cash_interest_calendar_days,cash_management_fees,candidate_day_rate,return_2018_2020,mdd_2018_2020,return_2021_2022,mdd_2021_2022,return_2023_2024,mdd_2023_2024,return_2024_2026,mdd_2024_2026,return_2025_2026,mdd_2025_2026,path_diff_days_vs_core45,target_agreement_vs_core45
leave_one__513310.SH,leave_one_core,44,5,3,15,e3c6a6bb284f49dce13f15f06d3fa50eaa2a0f4cc499bfb401319fb94b4837cd,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,4.334569587874804,0.2305119564642563,0.2265818329256988,1.0633260006915353,1.8298879030083324,-0.2218193578066835,1.0391877370105296,15.60981367357116,232.0,0.5263091511497796,6031.995025571449,31459.155080816752,0.0,0.0,0.0,94.0,0.015,7639.397260273983,2948.0,1230.8400000000015,0.2833078101071976,0.0046392939674158,-0.1371848142935221,0.2055634198518445,-0.2218193578066835,0.1775058772143734,-0.1555652176679564,2.5919228428625463,-0.1555652176679564,2.740555293699155,-0.1292325463485228,100,0.9489535477284328
leave_one__513500.SH,leave_one_core,44,5,3,15,11a29a5a599960abc95015b2352f239d896797877e81c331193ace0b9b5191ff,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,6.754015589216111,0.2888731659449131,0.2321392370374023,1.2508781513685872,2.141962135159475,-0.2243558367740225,1.2875669744035867,15.336234358818691,263.0,0.5076167454148639,6854.810483845874,34624.47874366701,0.0,0.0,0.0,121.0,0.015,9188.958904109571,2948.0,1471.5199999999998,0.256253190403267,0.0986099008117651,-0.1117901339001958,0.1792634867019451,-0.2243558367740225,0.3743760269187832,-0.1460702388327436,3.781146266965915,-0.1655093032270334,3.354785199329344,-0.1655093032270334,153,0.9218989280245024
leave_one__513530.SH,leave_one_core,44,5,3,15,b92accafe188c0857bcef20506b739fa53eb2d13080d3bfbced7a668f672906d,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,3.996273948554299,0.2205640188087758,0.2225754113021997,1.040511338665664,1.7920668757214004,-0.2222659206049114,0.9923429476210128,17.14852941479125,249.0,0.5208113335766748,5886.751247926408,31222.98958344968,0.0,0.0,0.0,97.0,0.015,7575.6164383561745,2948.0,1223.660000000004,0.2787136294027565,0.0046392939674158,-0.1371848142935221,0.1259686313832062,-0.2218193578066835,0.1495524824010454,-0.1664480716083054,2.9744003965307653,-0.1664480716083054,2.842209020482538,-0.125328964831864,104,0.9469116896375702
leave_one__515050.SH,leave_one_core,44,5,3,15,6080d3a640e61e15d177ef9dff27cc7e9423dde2305df4e70f65ed358a06063d,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,2.3132024215666687,0.1599985674107484,0.199349260231425,0.8723629984412444,1.4497223517968951,-0.2477829330972887,0.6457206935553028,16.654457598769707,247.0,0.491781278386898,5964.85211858794,33280.88275555192,0.0,0.0,0.0,99.0,0.015,8749.93150684935,2948.0,1397.1700000000026,0.2746299132210311,0.0046392939674158,-0.1371848142935221,0.1654646398970496,-0.2477829330972887,0.3316980843005679,-0.1414567174478117,1.3658919027957857,-0.1414567174478117,1.124872779240849,-0.1221438643347583,166,0.9152628892291984
leave_one__515210.SH,leave_one_core,44,5,3,15,ef854ea778771d3088004da5b37abf007528628ac3985326e2ecebc3fbde2847,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,5.105628560306879,0.251267242414892,0.2239885144699544,1.1506756958381483,1.982331507889593,-0.2222581415639872,1.1305198569859958,16.91392813885416,255.0,0.5287864589029383,6321.262737225352,34275.99335533798,0.0,0.0,0.0,104.0,0.015,8078.301369863077,2948.0,1305.8300000000067,0.2797345584481878,0.0046392939674158,-0.1371848142935221,0.1436789411644532,-0.2222581415639872,0.3896461382548362,-0.1364700870120324,3.444337832290837,-0.1292262677645984,2.8239470535376263,-0.125338022319364,19,0.9903011740684022
leave_one__515220.SH,leave_one_core,44,5,3,15,399b65677c424cbcf97e0549fc03d7aa9513e56ead99dd029e26594d979e100a,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,3.7919054900356097,0.2142645311554405,0.2239981281870532,1.0114166514542609,1.7261025952380975,-0.3616214209961083,0.5925106166698748,16.441234799927376,226.0,0.5436271652294586,5210.766914142776,27968.99504358352,0.0,0.0,0.0,82.0,0.015,6892.479452054862,2948.0,1119.250000000009,0.3006636038795304,0.0046392939674158,-0.1371848142935221,-0.1037176588550184,-0.3616214209961083,0.3798431959330983,-0.1669916548192515,3.6143557637514654,-0.1285813206461987,2.85676792942633,-0.1253284591926391,89,0.9545686574783052
leave_one__515790.SH,leave_one_core,44,5,3,15,47d7b7c8b03661ab5b8c8d678f407c6b35cbb1e752d306fc277e72aa6fb4c122,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,4.662699336908092,0.239646255531359,0.2211580815958015,1.1187444476711976,1.916536183578592,-0.3204269942625589,0.7478965874360511,16.496461922000908,252.0,0.5168453891841576,5934.579313389223,32249.508309967532,0.0,0.0,0.0,103.0,0.015,7951.767123287733,2948.0,1286.170000000012,0.2807554874936191,0.0046392939674158,-0.1371848142935221,0.0533072838554169,-0.3204269942625589,0.3946814753528462,-0.1368868803664494,3.485661084464514,-0.1290603285311722,2.836924227941331,-0.1253348396799011,43,0.9780500255232262
leave_one__516020.SH,leave_one_core,44,5,3,15,4e537950644aa5bfba7ccbafd6fe87524caccad36c54358a4db81ddb0b2a8ae4,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,5.288555750089155,0.255852134567563,0.2235706817809312,1.1694143786746647,2.0130449774455603,-0.2218193578066835,1.1534256392110704,16.406609907506468,256.0,0.5237906017948776,6396.373165811428,34729.97711024702,0.0,0.0,0.0,107.0,0.015,8232.821917808284,2948.0,1329.920000000007,0.2771822358346095,0.0046392939674158,-0.1371848142935221,0.2055634198518445,-0.2218193578066835,0.3463973487983027,-0.1628953135689317,3.4744185035226964,-0.129283038279684,2.8563588973678447,-0.125333095955441,10,0.9948953547728432
leave_one__516150.SH,leave_one_core,44,5,3,15,49e34f0f386642771597976c4408e6b11dc0497caeda82189789ef29f0153ecf,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,5.100329221653043,0.25113263490421,0.2248409671705317,1.146670619087259,1.971415301344842,-0.2412615884730357,1.040914289314138,16.407913245173088,253.0,0.5265626364768027,6276.116065420694,34100.26161205532,0.0,0.0,0.0,105.0,0.015,8121.410958904154,2948.0,1316.9500000000078,0.2771822358346095,0.0046392939674158,-0.1371848142935221,0.1755203716430111,-0.2412615884730357,0.3479548865648707,-0.1630304782365589,3.454538670447054,-0.1292376093181577,2.8321067254970176,-0.125336267981226,15,0.9923430321592648
leave_one__516970.SH,leave_one_core,44,5,3,15,6a2aaaedbeeb385d4b380c23109057b17939a040c3a57b4b3868d42a7089fce3,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|159745.SZ,5.536202447183791,0.2618764564898157,0.2232785264590596,1.192928040072033,2.0538291955489063,-0.2218193578066835,1.1805843235649531,16.153609133406103,259.0,0.5200123943676829,6495.672419971273,35324.254298806794,0.0,0.0,0.0,113.0,0.015,8526.369863013726,2948.0,1378.840000000008,0.2746299132210311,0.0046392939674158,-0.1371848142935221,0.2055634198518445,-0.2218193578066835,0.4115297337712169,-0.1358927824666709,3.4173009900964155,-0.1293396395753711,2.8232724024854066,-0.1253405367899323,3,0.998468606431853
leave_one__518880.SH,leave_one_core,44,5,3,15,e0a30ab4a8b9596690108c3ef413212652d418576d74c509447a934fc6846f0e,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,5.559126294394084,0.2624239453897912,0.2419671351209707,1.1202596051333338,1.9624767462714603,-0.2580052446207772,1.0171263990214954,15.78197430384548,277.0,0.5510275846552773,6559.24418795142,35543.71648626387,0.0,0.0,0.0,129.0,0.015,8110.520547945192,2948.0,1323.850000000002,0.2919857069933639,0.048081786109267,-0.1329318147516824,0.1819304777552517,-0.2580052446207772,0.8001441161893637,-0.1977137084106496,3.66199859445502,-0.200674552873631,1.9413832331918672,-0.200674552873631,228,0.8836140888208269
leave_one__562500.SH,leave_one_core,44,5,3,15,a22dea4657c7a87b7681adf52a8b5b5e9953590e046dd0758503cce49480144c,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,5.061554174825198,0.2501445880984858,0.2252851540762694,1.141214859347621,1.958997581967048,-0.2677894954353402,0.9341090384887224,16.40700795546711,251.0,0.5276920160390722,6196.5311799345955,33736.351219829354,0.0,0.0,0.0,104.0,0.015,8094.82191780825,2948.0,1304.6700000000103,0.2807554874936191,0.0046392939674158,-0.1371848142935221,0.1346113523157102,-0.2677894954353402,0.3901731258302954,-0.1365366227580613,3.4485051124912207,-0.12922804146634,2.825232326201518,-0.1253371191345114,17,0.9913221031138336
leave_one__562600.SH,leave_one_core,44,5,3,15,1f73f624500514b524be3bcebd4b45fa960978f9b28a1812272a95134e61ccca,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,5.283233865285258,0.2557204069423637,0.2234041368302717,1.1696303941148354,2.013848725382397,-0.2218193578066835,1.1528317883113932,16.40656150369711,255.0,0.5201958132142824,6412.991784319242,34835.457249244464,0.0,0.0,0.0,107.0,0.015,8383.02739726031,2948.0,1353.1300000000117,0.2751403777437468,0.0046392939674158,-0.1371848142935221,0.2055634198518445,-0.2218193578066835,0.3553501080391579,-0.1567265528179845,3.4381203877596063,-0.1292702566441985,2.8276437299121095,-0.125333576928279,3,0.998468606431853
leave_one__563380.SH,leave_one_core,44,5,3,15,8e5305f56682020f60c8ea4c337c6bf7c386426c25b78ab43ff6ff8b70dbb5fd,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ,5.419517735131328,0.2590633305190324,0.2232698447724867,1.1825756631104145,2.036007412209071,-0.2218193578066835,1.167902265521872,16.158252022237747,256.0,0.5185918740008136,6417.139758380486,34933.2207946086,0.0,0.0,0.0,110.0,0.015,8495.342465753449,2948.0,1370.8500000000026,0.2730985196528841,0.0046392939674158,-0.1371848142935221,0.2055634198518445,-0.2218193578066835,0.3857913052219748,-0.1361708752598652,3.4276047567366215,-0.1293340872259971,2.8247614071769283,-0.1253320390056115,0,1.0
random45_001,random_45_of_51,45,5,3,15,e010e124d158cd8378853b9fe6d3c1b1c03e7e08727ef3148a76b7269de654bf,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513130.SH|513530.SH|513200.SH|513310.SH|562600.SH|159647.SZ|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513030.SH|561360.SH,3.767086434803656,0.2134835501403729,0.2104361027498459,1.0596270053916887,1.7651570879229324,-0.2857819858122248,0.7470154199314853,16.0336409645542,296.0,0.4668046882845014,6064.009823001219,35712.48557338891,0.0,0.0,0.0,144.0,0.015,10108.027397260244,2948.0,1645.15,0.2598264420622767,0.1588431058671395,-0.1251082988872379,0.1369473898109237,-0.2857819858122248,0.2971948627849132,-0.1471360574698378,2.460130440115458,-0.1326906942051071,1.7892201626850466,-0.1326906942051071,341,0.8259315977539561
random45_002,random_45_of_51,45,5,3,15,7c4012de15edcce601ec3cc9827f1186d0cb22282f356b329401596ec4ef01d7,510300.SH|510500.SH|512100.SH|159915.SZ|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513030.SH|561360.SH,2.934933904905795,0.184980751972378,0.210646388554757,0.9415402455627124,1.54868947189661,-0.3558356895347576,0.5198487881140695,15.14570681438775,243.0,0.4492618574695527,5138.334198663968,29294.77217654943,0.0,0.0,0.0,101.0,0.015,9183.205479452046,2948.0,1483.1499999999974,0.2501276161306789,0.1006313909186771,-0.1488822011312645,-0.0790603007744026,-0.3558356895347576,0.3687398039940652,-0.1393792531652662,2.7752971167881757,-0.1326549726708037,1.836243118197871,-0.1326549726708037,421,0.7850944359367024
random45_003,random_45_of_51,45,5,3,15,b0eaab0a7baf82d174abcd1a8a09219f5ef5147c4ebda2329be7427d5b8a9435,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159611.SZ|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,2.5277419132142898,0.1690511594643184,0.2236615734392363,0.8363072472273105,1.3880315971702903,-0.292488137719109,0.5779761216390484,16.107846297440364,263.0,0.4559616720445439,5434.074610204759,32177.983304382553,0.0,0.0,0.0,115.0,0.015,8933.630136986334,2948.0,1458.239999999998,0.2429811128126595,0.1017997647698392,-0.16232327610376,0.1325486955980779,-0.2230050845796748,-0.0190028107461598,-0.292488137719109,1.7341608080677182,-0.292488137719109,1.8818374606903057,-0.179900726541144,461,0.7646758550280756
random45_004,random_45_of_51,45,5,3,15,f23d0e6a572d513d71dbac7d2c1207b543c7706d1c6dd4bbccbeb9670c5c412f,510300.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|562500.SH|512660.SH|515790.SH|563380.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,2.521192275751459,0.1687820244561841,0.2213907259355622,0.8416276151367358,1.3918545411078884,-0.3649819711712961,0.4624393471122169,15.885700399820951,249.0,0.4707950087939404,5227.570777330148,30863.36700373469,0.0,0.0,0.0,106.0,0.015,8499.410958904135,2948.0,1387.840000000003,0.2419601837672281,0.1017997647698392,-0.16232327610376,0.0055885966028403,-0.3649819711712961,0.1096344684859438,-0.2817606356876789,1.788415290035994,-0.2817606356876789,1.864090829037551,-0.179903966930548,444,0.7733537519142419
random45_005,random_45_of_51,45,5,3,15,18ec795a19cadeba0f74caea207a8a694ea78679c4e1f3e97ca1d22214cb3e0f,510300.SH|510500.SH|512100.SH|159915.SZ|510880.SH|512040.SH|518880.SH|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512760.SH|159819.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|560280.SH|512980.SH|513520.SH|513030.SH|561360.SH,0.7000939015053891,0.06796010799314,0.1902955703431894,0.4540204508722049,0.6917830547006193,-0.4061038877013765,0.1673466077308613,17.178393818721407,230.0,0.445089967318429,4775.1540801186,27002.988117148867,0.0,0.0,0.0,81.0,0.015,7773.452054794488,2948.0,1254.549999999998,0.2674834099030117,0.0695154728063898,-0.172365210667856,-0.0971070904626169,-0.4061038877013765,0.2151638142177199,-0.2375340884002634,0.6136152424304511,-0.2375340884002634,0.4488211147228871,-0.0993856614383149,502,0.743746809596733
random45_006,random_45_of_51,45,5,3,15,f67e398c60ab18f23b2a0510629e531af3da20b66c7c59af33e6fe2b368e4054,510300.SH|510500.SH|512100.SH|510880.SH|512040.SH|518880.SH|159981.SZ|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|512010.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|563380.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|513520.SH|513030.SH|561360.SH,3.2466650824622576,0.1962270387273224,0.2374647244240706,0.9017914765223064,1.4886222665037898,-0.3222093032980574,0.6090048819782338,16.74627966032978,245.0,0.488592370759069,5450.3809014161425,29635.780482941856,0.0,0.0,0.0,93.0,0.015,7266.123287671248,2948.0,1170.5599999999974,0.2572741194486983,-0.0180303688824534,-0.2124492372424071,-0.014237433087526,-0.3222093032980574,0.1648979210446013,-0.2267475796510308,2.9968573142147776,-0.2267475796510308,2.766081914443531,-0.1664774704979735,331,0.8310362429811128
random45_007,random_45_of_51,45,5,3,15,d05ca4bf42e3f571eb25a8b0d2143bb3ef0d95b2d0c662a30fe343e775f085a4,510300.SH|510500.SH|512100.SH|159915.SZ|512040.SH|518880.SH|159985.SZ|513500.SH|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|159851.SZ|512760.SH|515050.SH|159819.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|563380.SH|512400.SH|515210.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|159611.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,3.6486363123661247,0.2097064836371498,0.2319991636211776,0.967620930670112,1.61567546684227,-0.3886673592779155,0.539552598465568,16.95759688663076,234.0,0.4924690878853463,5843.864904497528,33349.6675996703,0.0,0.0,0.0,84.0,0.015,8070.123287671295,2948.0,1291.8400000000092,0.260847371107708,0.1019572651712035,-0.2006931848227976,0.0038899640223835,-0.3886673592779155,0.1529596126147099,-0.238466590399488,2.774609616687333,-0.238466590399488,2.6446901300926684,-0.1656165594172386,550,0.7192445125063808
random45_008,random_45_of_51,45,5,3,15,e08173cb8235053235712caf4dc3611d0bfa34bb70595e5f8d7440eb994ac94c,510300.SH|510500.SH|512100.SH|510880.SH|518880.SH|159985.SZ|159941.SZ|513090.SH|513130.SH|513530.SH|513200.SH|513310.SH|512010.SH|562600.SH|159647.SZ|512070.SH|512800.SH|159851.SZ|512200.SH|512760.SH|515050.SH|159819.SZ|159869.SZ|562500.SH|512660.SH|159755.SZ|515790.SH|512400.SH|515210.SH|515220.SH|516020.SH|516150.SH|510630.SH|512690.SH|159996.SZ|159865.SZ|159766.SZ|516970.SH|159745.SZ|560280.SH|561380.SH|512980.SH|513520.SH|513030.SH|561360.SH,3.0603130883615393,0.1895947492918088,0.2272640000192231,0.9067166214955136,1.459840487360407,-0.3925248533642963,0.4830133625089183,14.707226867231684,217.0,0.4550710984229525,4466.930062486441,22896.784392880807,0.0,0.0,0.0,86.0,0.015,7998.493150684901,2948.0,1299.2899999999906,0.2588055130168453,0.0602482142453075,-0.1612833158384951,-0.0836709901627946,-0.3925248533642963,0.1711727386599533,-0.1881652503382151,3.044238913194846,-0.1815995401622757,2.56844972623323,-0.1253341049236878,425,0.7830525778458397
