,equity
2023-05-30,94808.48494792468
2023-05-31,94285.78012077576
2023-06-01,94885.6832581312
2023-06-02,96542.58544023341
2023-06-05,98672.88152749842
2023-06-06,100645.37964637583
2023-06-07,98436.17987211054
2023-06-08,96621.47972162074
2023-06-09,98751.7852144987
2023-06-12,100171.98574121301
2023-06-13,102381.18551547831
2023-06-14,102516.57637443676
2023-06-15,101913.55730450284
2023-06-16,102743.95486271512
2023-06-19,102743.95486271512
2023-06-20,102951.5563145889
2023-06-21,102951.5563145889
2023-06-26,102605.55664456022
2023-06-27,102051.95552265775
2023-06-28,103089.95453274381
2023-06-29,103574.36067021024
2023-06-30,104058.75855839383
2023-07-03,105373.55400478971
2023-07-04,104958.35935032499
2023-07-05,104889.15611660611
2023-07-06,104681.55466473234
2023-07-07,103989.55532467496
2023-07-10,103297.55598461759
2023-07-11,103781.95387280118
2023-07-12,104266.36001026761
2023-07-13,104958.35935032499
2023-07-14,104750.75789845121
2023-07-17,105304.35902035367
2023-07-18,105788.75690853727
2023-07-19,107449.56027424466
2023-07-20,106688.35770046842
2023-07-21,106342.35803043973
2023-07-24,106688.35770046842
2023-07-25,106480.75624859464
2023-07-26,106688.35770046842
2023-07-27,106965.15413677823
2023-07-28,106203.95981228483
2023-07-31,107353.10935187795
2023-08-01,108382.28701426962
2023-08-02,108631.2808401821
2023-08-03,107386.28796412924
2023-08-04,108481.87979533651
2023-08-07,107286.6833098171
2023-08-08,106838.48017528036
2023-08-09,109079.48397471884
2023-08-10,109228.88501956442
2023-08-11,110025.68663432577
2023-08-14,110673.08720424154
2023-08-15,111569.48160006979
2023-08-16,111420.08055522421
2023-08-17,113212.88122012594
2023-08-18,114507.68235995749
2023-08-21,116848.27894046286
2023-08-22,113312.48587443808
2023-08-23,113212.88122012594
2023-08-24,114009.6828348873
2023-08-25,116400.08767917135
2023-08-28,117545.48777415731
2023-08-29,118292.48112513998
2023-08-30,118043.4872992275
2023-08-31,118292.48112513998
2023-09-01,117047.47637584188
2023-09-04,114906.07723071554
2023-09-05,116151.08198001364
2023-09-06,117943.88264491537
2023-09-07,118093.28368976095
2023-09-08,115902.07628085592
2023-09-11,117047.47637584188
2023-09-12,115752.68710925558
2023-09-13,113910.07818057516
2023-09-14,113312.48587443808
2023-09-15,115702.8788454769
2023-09-18,114806.48444964865
2023-09-19,112554.85096980535
2023-09-20,112405.64823673341
2023-09-21,112064.04972599122
2023-09-22,111600.44842289064
2023-09-25,112088.44795749757
2023-09-26,112015.25326297853
2023-09-27,110380.45540378663
2023-09-28,108550.44842289064
2023-10-09,107511.0525606392
2023-10-10,107511.0525606392
2023-10-11,107511.0525606392
2023-10-12,107511.0525606392
2023-10-13,108217.46084036042
2023-10-16,106675.4577154081
2023-10-17,106996.15152191705
2023-10-18,103483.67970484997
2023-10-19,102282.22976056968
2023-10-20,102282.22976056968
2023-10-23,102173.92333429174
2023-10-24,102240.81848543005
2023-10-25,101839.42631166296
2023-10-26,102288.22720243466
2023-10-27,102288.22720243466
2023-10-30,105275.06668474767
2023-10-31,103981.46932032201
2023-11-01,104216.66629221532
2023-11-02,103393.4698810825
2023-11-03,105039.86971285436
2023-11-06,109979.06920816991
2023-11-07,108215.07089045139
2023-11-08,109038.26730158422
2023-11-09,107862.26842310521
2023-11-10,105980.67161944005
2023-11-13,104922.2712269077
2023-11-14,105392.67218020055
2023-11-15,106568.67105867955
2023-11-16,103746.2723484287
2023-11-17,104922.2712269077
2023-11-20,104922.2712269077
2023-11-21,104216.66629221532
2023-11-22,101982.26702120397
2023-11-23,103746.2723484287
2023-11-24,102570.26646044347
2023-11-27,102805.470441843
2023-11-28,102425.19296009248
2023-11-29,102542.6914473266
2023-11-30,102425.19296009248
2023-12-01,101837.69352037614
2023-12-04,101955.19200761025
2023-12-05,100780.19312817758
2023-12-06,102190.19598562425
2023-12-07,101250.1940806598
2023-12-08,102777.69542534059
2023-12-11,103600.19183952516
2023-12-12,104657.69223172372
2023-12-13,105832.6911111564
2023-12-14,107125.19548136895
2023-12-15,105832.6911111564
2023-12-18,106537.69604165261
2023-12-19,107125.19548136895
2023-12-20,107477.6909430713
2023-12-21,106067.6950891704
2023-12-22,106655.19452888674
2023-12-25,106772.69301612086
2023-12-26,107376.26823717079
2023-12-27,105193.91853330951
2023-12-28,104076.02239358709
2023-12-29,103761.21706474111
2024-01-02,103603.81909120367
2024-01-03,102029.82059228704
2024-01-04,103367.71744001195
2024-01-05,102344.61653936193
2024-01-08,104390.81834066198
2024-01-09,107853.62066734121
2024-01-10,108798.01789033698
2024-01-11,113834.81871593282
2024-01-12,114621.81796539114
2024-01-15,119973.42411983295
2024-01-16,114857.91961658285
2024-01-17,113677.42074239538
2024-01-18,113913.52239358709
2024-01-19,114936.62329423713
2024-01-22,122177.02389467046
2024-01-23,128158.22194326208
2024-01-24,120130.82209337041
2024-01-25,110450.72006690786
2024-01-26,109348.92487037466
2024-01-29,112811.7178152828
2024-01-30,118005.9166144161
2024-01-31,111552.52464521215
2024-02-01,111788.61691463277
2024-02-02,112733.02351939962
2024-02-05,112890.42149293706
2024-02-06,109506.3228439121
2024-02-07,107302.72306907461
2024-02-08,108825.41335011266
2024-02-19,108054.71671009804
2024-02-20,106758.76201076579
2024-02-21,105896.36577053138
2024-02-22,107374.76876659464
2024-02-23,108914.76729793618
2024-02-26,108237.165006829
2024-02-27,108606.76759166787
2024-02-28,109961.96483059
2024-02-29,109284.36253948281
2024-03-01,109838.76641674111
2024-03-04,110639.56712169717
2024-03-05,110331.56741542886
2024-03-06,109838.76641674111
2024-03-07,109530.7667104728
2024-03-08,111009.1623632438
2024-03-11,110639.56712169717
2024-03-12,109422.2903519418
2024-03-13,108341.38995106482
2024-03-14,106900.18703038953
2024-03-15,106179.5891493108
2024-03-18,106541.45351769128
2024-03-19,105874.89468613469
2024-03-20,105769.38975611534
2024-03-21,106191.39689961278
2024-03-22,103448.39448490943
2024-03-25,104081.39262357558
2024-03-26,103870.39534011685
2024-03-27,102393.39549103583
2024-03-28,104292.38990703426
2024-03-29,107879.3877438625
2024-04-01,109989.39830818975
2024-04-02,111149.88965550267
2024-04-03,114947.89106407964
2024-04-08,114631.38885060155
2024-04-09,115053.39599409902
2024-04-10,115791.89277449452
2024-04-11,115475.39056101644
2024-04-12,116635.89448490941
2024-04-15,116530.38955489003
2024-04-16,111360.88693896138
2024-04-17,113787.38714018666
2024-04-18,115369.8982075771
2024-04-19,114631.38885060155
2024-04-22,111993.89136591753
2024-04-23,106824.38874998891
2024-04-24,107879.3877438625
2024-04-25,108934.3867377361
2024-04-26,111888.38643589818
2024-04-29,111255.39458552205
2024-04-30,110200.39559164846
2024-05-06,107306.1194213211
2024-05-07,106227.717235881
2024-05-08,105149.31505044097
2024-05-09,105149.31505044097
2024-05-10,104610.12199242707
2024-05-13,104610.12199242707
2024-05-14,103531.71980698698
2024-05-15,102992.51871426696
2024-05-16,104610.12199242707
2024-05-17,105688.51614316099
2024-05-20,106766.91832860108
2024-05-21,107131.92569698888
2024-05-22,108498.02953686315
2024-05-23,105909.62857689458
2024-05-24,102314.63200535375
2024-05-27,103321.227616926
2024-05-28,100085.73070253927
2024-05-29,100445.23035969335
2024-05-30,98072.53090824682
2024-05-31,98605.74362311256
2024-06-03,97251.03762183082
2024-06-04,97619.6159107549
2024-06-05,97268.82042716573
2024-06-06,97444.21816896032
2024-06-07,97268.82042716573
2024-06-11,95779.88184313872
2024-06-12,95640.88818805755
2024-06-13,97530.87994831146
2024-06-14,97530.87994831146
2024-06-17,97980.89024799407
2024-06-18,99240.88475483001
2024-06-19,99240.88475483001
2024-06-20,99780.8885313803
2024-06-21,98520.8832957083
2024-06-24,98160.88793056548
2024-06-25,96990.88690059722
2024-06-26,98520.8832957083
2024-06-27,98430.88981884063
2024-06-28,99690.88432567657
2024-07-01,99510.88664310516
2024-07-02,99690.88432567657
2024-07-03,101850.88870304168
2024-07-04,102210.8840681845
2024-07-05,103020.88973300993
2024-07-08,104010.88235157073
2024-07-09,104460.88192241729
2024-07-10,103650.88698642791
2024-07-11,104910.88149326383
2024-07-12,101040.88303821624
2024-07-15,100576.2110766559
2024-07-16,99489.01427356295
2024-07-17,99217.2123726993
2024-07-18,99548.77196622807
2024-07-19,97191.97304321248
2024-07-22,96062.67294956165
2024-07-23,97388.37636781651
2024-07-24,96651.87707019765
2024-07-25,93853.17505670506
2024-07-26,93915.8171990309
2024-07-29,91969.81905488111
2024-07-30,93429.31766299346
2024-07-31,98002.4167814646
2024-08-01,98391.62336973287
2024-08-02,95764.5223954115
2024-08-05,91191.41747740842
2024-08-06,92706.31649692352
2024-08-07,91494.99412199027
2024-08-08,90676.3652149379
2024-08-09,90676.3652149379
2024-08-12,90676.3652149379
2024-08-13,90676.3652149379
2024-08-14,90676.3652149379
2024-08-15,90676.3652149379
2024-08-16,90676.3652149379
2024-08-19,88887.82869521539
2024-08-20,90951.62383262078
2024-08-21,91012.32666913429
2024-08-22,91619.32609025399
2024-08-23,91012.32666913429
2024-08-26,90587.42852155131
2024-08-27,90283.92157498757
2024-08-28,90708.82695857444
2024-08-29,89859.02342740457
2024-08-30,90344.62441150109
2024-09-02,89859.02342740457
2024-09-03,89859.02342740457
2024-09-04,86034.92562714974
2024-09-05,85585.04754987323
2024-09-06,85142.04797235095
2024-09-09,84521.84539523683
2024-09-10,84078.84581771455
2024-09-11,84256.04881730636
2024-09-12,85159.42545441125
2024-09-13,86383.42428711388
2024-09-18,86352.82650497888
2024-09-19,86215.12189415429
2024-09-20,87179.0249874923
2024-09-23,87913.42282799218
2024-09-24,87699.22376183007
2024-09-25,86088.88625684152
2024-09-26,88469.58548012147
2024-09-27,94859.89282908807
2024-09-30,104132.08548012147
2024-10-08,107013.98571911226
2024-10-09,104944.11516233106
2024-10-10,104944.11516233106
2024-10-11,104944.11516233106
2024-10-14,106004.05044879517
2024-10-15,102995.90698964505
2024-10-16,101004.91104609877
2024-10-17,99918.9034510365
2024-10-18,105710.90440041928
2024-10-21,106887.40543610959
2024-10-22,107792.40457303434
2024-10-23,108787.90793902783
2024-10-24,106706.40776641278
2024-10-25,111593.40957887082
2024-10-28,111502.90534980207
2024-10-29,109240.4075074902
2024-10-30,107792.40457303434
2024-10-31,108244.9041414967
2024-11-01,107701.91113240628
2024-11-04,108082.58610989474
2024-11-05,108082.58610989474
2024-11-06,108082.58610989474
2024-11-07,108082.58610989474
2024-11-08,108082.58610989474
2024-11-11,108082.58610989474
2024-11-12,108082.58610989474
2024-11-13,108082.58610989474
2024-11-14,108082.58610989474
2024-11-15,108082.58610989474
2024-11-18,108082.58610989474
2024-11-19,108082.58610989474
2024-11-20,108082.58610989474
2024-11-21,108082.58610989474
2024-11-22,108082.58610989474
2024-11-25,108082.58610989474
2024-11-26,108082.58610989474
2024-11-27,108082.58610989474
2024-11-28,108082.58610989474
2024-11-29,108082.58610989474
2024-12-02,108082.58610989474
2024-12-03,108082.58610989474
2024-12-04,108082.58610989474
2024-12-05,108082.58610989474
2024-12-06,108082.58610989474
2024-12-09,108082.58610989474
2024-12-10,108082.58610989474
2024-12-11,108082.58610989474
2024-12-12,108082.58610989474
2024-12-13,108082.58610989474
2024-12-16,108082.58610989474
2024-12-17,108082.58610989474
2024-12-18,108082.58610989474
2024-12-19,108082.58610989474
2024-12-20,108082.58610989474
2024-12-23,108082.58610989474
2024-12-24,108858.90267666006
2024-12-25,108858.90267666006
2024-12-26,114019.0061437669
2024-12-27,111673.50838061002
2024-12-30,110266.20552863504
2024-12-31,106513.40491350318
2025-01-02,106555.10292393024
2025-01-03,106042.09933620747
2025-01-06,108949.10267931277
2025-01-07,108094.10349470432
2025-01-08,107495.59591156301
2025-01-09,107068.09631925878
2025-01-10,106640.59672695454
2025-01-13,103990.09517771061
2025-01-14,104510.15608861932
2025-01-15,105094.96291234979
2025-01-16,105438.96258428582
2025-01-17,105731.35779455194
2025-01-20,105524.95635107049
2025-01-21,105524.95635107049
2025-01-22,106453.762846737
2025-01-23,106556.9553668786
2025-01-24,107090.15772893914
2025-01-27,106814.96127202996
2025-02-05,110891.36107519158
2025-02-06,110254.95799139031
2025-02-07,110564.56015661248
2025-02-10,112250.16100957879
2025-02-11,113385.36074712762
2025-02-12,112594.16068151483
2025-02-13,113144.5617969323
2025-02-14,113746.55917242059
2025-02-17,111837.3581226159
2025-02-18,112886.55589178094
2025-02-19,116032.52899558506
2025-02-20,117304.2294672247
2025-02-21,122249.73317296467
2025-02-24,119988.92859132252
2025-02-25,120130.23519427738
2025-02-26,124934.43229706249
2025-02-27,124651.83593542538
2025-02-28,118999.8329034563
2025-03-03,117728.13243181667
2025-03-04,118434.63175804577
2025-03-05,119706.3322296854
2025-03-06,119988.92859132252
2025-03-07,120412.8315559145
2025-03-10,117586.83425099812
2025-03-11,117869.43061263523
2025-03-12,118717.22811968288
2025-03-13,117728.13243181667
2025-03-14,123521.4336446043
2025-03-17,122673.62771542034
2025-03-18,126347.43094952068
2025-03-19,127901.72778279742
2025-03-20,129597.33121902905
2025-03-21,123521.4336446043
2025-03-24,122814.9343183752
2025-03-25,121119.3308821436
2025-03-26,121825.83020837269
2025-03-27,122250.86183429163
2025-03-28,124506.26907229822
2025-03-31,125830.86695552271
2025-04-01,126618.46961856287
2025-04-02,126135.1619708578
2025-04-03,127298.66299510401
2025-04-07,123414.36285853785
2025-04-08,124273.56886744898
2025-04-09,125830.86695552271
2025-04-10,128551.66606784266
2025-04-11,130502.7612197439
2025-04-14,131469.36797976893
2025-04-15,131433.56203914087
2025-04-16,134619.7615611593
2025-04-17,135729.56647754114
2025-04-18,136051.76873088282
2025-04-21,138575.66504359644
2025-04-22,143193.86319995325
2025-04-23,134566.06545329493
2025-04-24,136033.86149287623
2025-04-25,135103.06920886438
2025-04-28,133939.56818461817
2025-04-29,134870.36900401514
2025-04-30,134046.96893573203
2025-05-06,136570.86524844568
2025-05-07,137626.965521578
2025-05-08,135586.36832118433
2025-05-09,135120.96791148584
2025-05-12,132346.4641559164
2025-05-13,129357.28408663756
2025-05-14,130238.68149488456
2025-05-15,129651.08906000144
2025-05-16,129395.43538232916
2025-05-19,129395.43538232916
2025-05-20,131197.44440456503
2025-05-21,131557.839764558
2025-05-22,130296.44526382559
2025-05-23,129845.94569345587
2025-05-26,128494.43624158972
2025-05-27,126572.22895661065
2025-05-28,126581.51461588027
2025-05-29,127194.51403127791
2025-05-30,126213.7266586888
2025-06-03,127807.52806173445
2025-06-04,129401.31484972121
2025-06-05,128910.92116342665
2025-06-06,130504.72256647234
2025-06-09,130872.52513872267
2025-06-10,129909.0543189795
2025-06-11,130012.9352711013
2025-06-12,129574.54091532741
2025-06-13,128149.73966105495
2025-06-16,127018.48008790512
2025-06-17,125949.67792192001
2025-06-18,126016.47308030624
2025-06-19,125381.87925973434
2025-06-20,124897.57454553146
2025-06-23,125920.14373461349
2025-06-24,127613.9387540017
2025-06-25,129872.34333078013
2025-06-26,130436.94447497472
2025-06-27,133824.54292694677
2025-06-30,136647.54023472412
2025-07-01,136647.54023472412
2025-07-02,133259.9417827521
2025-07-03,136647.54023472412
2025-07-04,134953.7368021403
2025-07-07,133824.54292694677
2025-07-08,140035.13868669613
2025-07-09,140035.13868669613
2025-07-10,140035.13868669613
2025-07-11,139470.53754250152
2025-07-14,139470.53754250152
2025-07-15,147939.5378790294
2025-07-16,147939.5378790294
2025-07-17,153585.54932097543
2025-07-18,153020.93976358522
2025-07-21,153585.54932097543
2025-07-22,153020.93976358522
2025-07-23,152456.34703258617
2025-07-24,153585.54932097543
2025-07-25,153585.54932097543
2025-07-28,156408.54662875284
2025-07-29,163183.74353269686
2025-07-30,163748.3362636958
2025-07-31,164877.53855208505
2025-08-01,162054.5412443076
2025-08-04,163183.74353269686
2025-08-05,166006.74084047426
2025-08-06,166571.3335714732
2025-08-07,166006.74084047426
2025-08-08,166006.74084047426
2025-08-11,169394.34770564182
2025-08-12,175040.3423211967
2025-08-13,186332.34837869747
2025-08-14,181815.53922514064
2025-08-15,183509.33424452884
2025-08-18,191413.73343686206
2025-08-19,198753.5398981963
2025-08-20,199318.13262919534
2025-08-21,197624.33760980715
2025-08-22,204964.14407114137
2025-08-25,219079.14743641962
2025-08-26,214562.3382828628
2025-08-27,220208.33289841755
2025-08-28,240533.94043664087
2025-08-29,240533.94043664087
2025-09-01,254648.94380191906
2025-09-02,239969.34770564182
2025-09-03,244486.14003280742
2025-09-04,221902.14474419702
2025-09-05,237146.3335714732
2025-09-08,225289.73478297336
2025-09-09,220772.94245580776
2025-09-10,230935.74622491945
2025-09-11,254084.33424452884
2025-09-12,246744.54460958584
2025-09-15,242792.34501341928
2025-09-16,244486.14003280742
2025-09-17,245050.73276380647
2025-09-18,250132.1346483623
2025-09-19,252390.53922514064
2025-09-22,255213.5365329181
2025-09-23,257471.94110969652
2025-09-24,255778.14609030832
2025-09-25,261424.14070586307
2025-09-26,253519.7415135299
2025-09-29,256907.34837869747
2025-09-30,251825.94649414165
2025-10-09,254084.33424452884
2025-10-10,254267.08356613584
2025-10-13,254267.08356613584
2025-10-14,254267.08356613584
2025-10-15,254267.08356613584
2025-10-16,254267.08356613584
2025-10-17,254267.08356613584
2025-10-20,254267.08356613584
2025-10-21,254267.08356613584
2025-10-22,254267.08356613584
2025-10-23,254267.08356613584
2025-10-24,254267.08356613584
2025-10-27,254267.08356613584
2025-10-28,254267.08356613584
2025-10-29,254267.08356613584
2025-10-30,254267.08356613584
2025-10-31,254267.08356613584
2025-11-03,254267.08356613584
2025-11-04,254267.08356613584
2025-11-05,254267.08356613584
2025-11-06,254267.08356613584
2025-11-07,254267.08356613584
2025-11-10,254267.08356613584
2025-11-11,254267.08356613584
2025-11-12,254267.08356613584
2025-11-13,254267.08356613584
2025-11-14,254267.08356613584
2025-11-17,254267.08356613584
2025-11-18,254267.08356613584
2025-11-19,254267.08356613584
2025-11-20,254267.08356613584
2025-11-21,254267.08356613584
2025-11-24,251455.06761549946
2025-11-25,254233.473246088
2025-11-26,252844.27043079372
2025-11-27,251936.76831006192
2025-11-28,253527.07278012412
2025-12-01,256149.66894864224
2025-12-02,254782.57490872525
2025-12-03,254336.15404843472
2025-12-04,253443.36554288058
2025-12-05,255452.15298413418
2025-12-08,254726.75234555386
2025-12-09,252941.1487269321
2025-12-10,254457.04149199228
2025-12-11,249038.8896308504
2025-12-12,248337.4651213029
2025-12-15,249376.17247609247
2025-12-16,246423.5708525573
2025-12-17,248285.58810261835
2025-12-18,248498.37267903442
2025-12-19,248365.36963490595
2025-12-22,253632.16841725458
2025-12-23,257343.77661613913
2025-12-24,261615.5803766677
2025-12-25,263915.7703485915
2025-12-26,269501.9767728278
2025-12-29,266215.9799066016
2025-12-30,271473.57097534626
2025-12-31,270816.3794365355
2026-01-05,273773.78053335636
2026-01-06,284288.98225693195
2026-01-07,282974.5795932242
2026-01-08,280017.1784964034
2026-01-09,280674.3700352141
2026-01-12,278045.5842938849
2026-01-13,279688.582726998
2026-01-14,281331.5811601111
2026-01-15,284288.98225693195
2026-01-16,282317.3880544135
2026-01-19,291518.18711428135
2026-01-20,295789.97128872364
2026-01-21,297761.5850773284
2026-01-22,301704.7734823654
2026-01-23,304333.57880978077
2026-01-26,303347.7719154785
2026-01-27,299733.17927984684
2026-01-28,299283.7623655639
2026-01-29,299283.7623655639
2026-01-30,299283.7623655639
2026-02-02,299283.7623655639
2026-02-03,308611.6333544633
2026-02-04,306902.91122479097
2026-02-05,306902.91122479097
2026-02-06,306179.1860916264
2026-02-09,313631.26922687405
2026-02-10,313631.26922687405
2026-02-11,313631.26922687405
2026-02-12,313631.26922687405
2026-02-13,310196.50333962386
2026-02-24,315060.40488567046
2026-02-25,315060.40488567046
2026-02-26,315060.40488567046
2026-02-27,315060.40488567046
2026-03-02,315060.40488567046
2026-03-03,315060.40488567046
2026-03-04,315060.40488567046
2026-03-05,315060.40488567046
2026-03-06,314588.4264417595
2026-03-09,305302.04221686785
2026-03-10,312865.2687940751
2026-03-11,308311.2533960496
2026-03-12,304411.98945646465
2026-03-13,313125.7105101205
2026-03-16,305166.60845170985
2026-03-17,303547.7971304513
2026-03-18,303682.68735300074
2026-03-19,302738.39146982203
2026-03-20,297477.2868383981
2026-03-23,300849.7997034646
2026-03-24,302468.61102472316
2026-03-25,291271.8863237954
2026-03-26,291541.6989315606
2026-03-27,286280.59430013667
2026-03-30,288034.29584394465
2026-03-31,279265.78812490474
2026-04-01,275353.68220697413
2026-04-02,275155.12691002147
2026-04-03,271351.7254994418
2026-04-07,272725.84764003597
2026-04-08,292799.4518423065
2026-04-09,293778.66841792903
2026-04-10,299164.2574453338
2026-04-13,297695.447173117
2026-04-14,303570.6590795501
2026-04-15,298674.6637487396
2026-04-16,309445.87098598323
2026-04-17,324623.4506750091
2026-04-20,328540.2586126312
2026-04-21,327561.0712194427
2026-04-22,346165.8651494964
2026-04-23,341759.4635152801
2026-04-24,328050.66491603694
2026-04-27,331967.44367122493
2026-04-28,325113.04437160335
2026-04-29,325113.04437160335
2026-04-30,323644.26328182063
2026-05-06,330988.25627803645
2026-05-07,346165.8651494964
2026-05-08,350082.6439046844
2026-05-11,363301.8488073333
2026-05-12,367708.25044154964
2026-05-13,381417.0490407928
2026-05-14,377989.86398219905
2026-05-15,367218.6567449554
2026-05-18,371625.0583791717
2026-05-19,370156.2481069549
2026-05-20,368670.1797204751
2026-05-21,375401.3790326851
2026-05-22,381892.19576890644
2026-05-25,395594.9769693154
2026-05-26,388142.5726133126
2026-05-27,396556.59324701
2026-05-28,395835.38820321736
2026-05-29,407374.5829301613
2026-06-01,424202.59553964314
2026-06-02,417230.9849935311
2026-06-03,410499.785681321
2026-06-04,402326.17628152546
2026-06-05,394633.3893495339
2026-06-08,377324.5829301613
2026-06-09,394743.38719077926
2026-06-10,377748.7069660139
2026-06-11,378419.89832458016
2026-06-12,384796.3162475538
2026-06-15,411140.88712272164
2026-06-16,412315.5220085096
2026-06-17,412818.9255290937
2026-06-18,424397.126489253
2026-06-22,437485.49800452706
2026-06-23,410805.3114467573
2026-06-24,414329.09608420846
2026-06-25,435304.09608420846
2026-06-26,423390.3194480848
2026-06-29,417517.3050456953
2026-06-30,422551.30024489877
2026-07-01,416174.9223285627
2026-07-02,400737.3210483503
2026-07-03,410134.120088191
2026-07-06,414664.7117668104
2026-07-07,404596.7213684034
2026-07-08,393354.09608420846
2026-07-09,404194.26982831984
2026-07-10,396340.28583002114
2026-07-13,392056.2984271052
2026-07-14,393468.12719487987
2026-07-15,397560.0001663612
2026-07-16,382471.14461101516
2026-07-17,378021.1276356123
2026-07-20,388167.1561542891
2026-07-21,391193.1490246199
2026-07-22,394041.15479625686
2026-07-23,399381.149703636
2026-07-24,407747.13748134597
2026-07-27,401339.1351047896
2026-07-28,377665.15343822463
2026-07-29,379267.1646419905
2026-07-30,371791.15479625686
