,mixed_False,mixed_True,uniform_keyword_False,uniform_keyword_True
2021-06-10,103572.4522268503,115096.41437451047,103572.4522268503,115096.41437451047
2021-06-11,101501.5598988264,112795.42289892834,101501.5598988264,112795.42289892834
2021-06-15,103253.85632869891,114742.41893212002,103253.85632869891,114742.41893212002
2021-06-16,100386.45526525668,111556.41775051755,100386.45526525668,111556.41775051755
2021-06-17,109147.95640465907,121291.4190165202,109147.95640465907,121291.4190165202
2021-06-18,110263.05154320887,122530.41361490887,110263.05154320887,122530.41361490887
2021-06-21,110740.95488545588,123061.41732851666,110740.95488545588,123061.41732851666
2021-06-22,110263.05154320887,122530.41361490887,110263.05154320887,122530.41361490887
2021-06-23,115360.65237877062,128194.41454331082,115360.65237877062,128194.41454331082
2021-06-24,113130.4526066511,125716.41479651135,113130.4526066511,125716.41479651135
2021-06-25,114723.46058246783,127486.42365852994,114723.46058246783,127486.42365852994
2021-06-28,116475.75701234034,129433.41969172162,116475.75701234034,129433.41969172162
2021-06-29,115201.35442969493,128017.4168221156,115201.35442969493,128017.4168221156
2021-06-30,120776.85860750369,134212.42146412533,120776.85860750369,134212.42146412533
2021-07-01,117431.55420181445,130495.41656891507,117431.55420181445,130495.41656891507
2021-07-02,115201.35442969493,128017.4168221156,115201.35442969493,128017.4168221156
2021-07-05,120936.15655657939,134389.41918532056,120936.15655657939,134389.41918532056
2021-07-06,118705.95678445986,131911.4194385211,118705.95678445986,131911.4194385211
2021-07-07,121414.0598988264,134920.42289892834,121414.0598988264,134920.42289892834
2021-07-08,125555.85404989413,139522.41640011471,125555.85404989413,139522.41640011471
2021-07-09,124281.45146724871,138106.4135305087,124281.45146724871,138106.4135305087
2021-07-12,125555.85404989413,139522.41640011471,125555.85404989413,139522.41640011471
2021-07-13,119343.15807578257,132619.4208733241,119343.15807578257,132619.4208733241
2021-07-14,117909.45754406146,131026.42028252286,117909.45754406146,131026.42028252286
2021-07-15,118546.65883538417,131734.42171732587,118546.65883538417,131734.42171732587
2021-07-16,116635.05496141604,129610.41741291684,116635.05496141604,129610.41741291684
2021-07-19,116794.35291049174,129787.41513411206,116794.35291049174,129787.41513411206
2021-07-20,119821.05192300967,133150.41403690976,119821.05192300967,133150.41403690976
2021-07-21,124600.05686042002,138460.41952292126,124600.05686042002,138460.41952292126
2021-07-22,128741.86050650767,143062.42357412976,128741.86050650767,143062.42357412976
2021-07-23,129060.45640465907,143416.4190165202,129060.45640465907,143416.4190165202
2021-07-26,131609.25207493,146248.4142057101,131609.25207493,146248.4142057101
2021-07-27,131449.9541258543,146071.4164845149,131449.9541258543,146071.4164845149
2021-07-28,128104.65921518496,142354.42213932675,128104.65921518496,142354.42213932675
2021-07-29,138140.55344221287,153505.4157249133,138140.55344221287,153505.4157249133
2021-07-30,140052.157316181,155629.42002932233,140052.157316181,155629.42002932233
2021-08-02,136866.16035458737,152089.4234053294,136866.16035458737,152089.4234053294
2021-08-03,128104.65921518496,142354.42213932675,128104.65921518496,142354.42213932675
2021-08-04,133680.15389797383,148549.41623131436,133680.15389797383,148549.41623131436
2021-08-05,133680.15389797383,148549.41623131436,133680.15389797383,148549.41623131436
2021-08-06,132724.35670849972,147487.4193541209,132724.35670849972,147487.4193541209
2021-08-09,128901.15845558337,143239.42129532498,128901.15845558337,143239.42129532498
2021-08-10,128104.65921518496,142354.42213932675,128104.65921518496,142354.42213932675
2021-08-11,128582.55306241206,142885.4153029124,128582.55306241206,142885.4153029124
2021-08-12,130016.25359413317,144478.41589371365,130016.25359413317,144478.41589371365
2021-08-13,125077.96020266703,138991.42323652905,125077.96020266703,138991.42323652905
2021-08-16,126033.75739214114,140053.4201137225,126033.75739214114,140053.4201137225
2021-08-17,120298.95526525668,133681.41775051755,120298.95526525668,133681.41775051755
2021-08-18,120458.25321433238,133858.41547171277,120458.25321433238,133858.41547171277
2021-08-19,120277.65037363517,133657.74564871585,120277.65037363517,133657.74564871585
2021-08-20,120281.38188048449,133661.8814021405,120281.38188048449,133661.8814021405
2021-08-23,120294.97640103244,133676.94866241448,120294.97640103244,133676.94866241448
2021-08-24,120298.70790788176,133681.08441583914,120298.70790788176,133681.08441583914
2021-08-25,120302.43941473108,133685.2201692638,120302.43941473108,133685.2201692638
2021-08-26,120306.1709215804,133689.35592268847,120306.1709215804,133689.35592268847
2021-08-27,120309.90242842972,133693.49167611313,120309.90242842972,133693.49167611313
2021-08-30,120323.49694897767,133708.5589363871,120323.49694897767,133708.5589363871
2021-08-31,120327.22845582699,133712.69468981176,120327.22845582699,133712.69468981176
2021-09-01,120330.95996267631,133716.83044323642,120330.95996267631,133716.83044323642
2021-09-02,120334.69146952563,133720.9661966611,120334.69146952563,133720.9661966611
2021-09-03,120338.42297637495,133725.10195008575,120338.42297637495,133725.10195008575
2021-09-06,120352.0174969229,133740.16921035972,120352.0174969229,133740.16921035972
2021-09-07,120355.74900377222,133744.30496378438,120355.74900377222,133744.30496378438
2021-09-08,120359.48051062154,133748.44071720904,120359.48051062154,133748.44071720904
2021-09-09,120363.21201747085,133752.5764706337,120363.21201747085,133752.5764706337
2021-09-10,120366.94352432017,133756.71222405837,120366.94352432017,133756.71222405837
2021-09-13,120380.53804486812,133771.77948433234,120380.53804486812,133771.77948433234
2021-09-14,120384.26955171744,133775.915237757,120384.26955171744,133775.915237757
2021-09-15,120388.00105856676,133780.05099118166,120388.00105856676,133780.05099118166
2021-09-16,120391.73256541608,133784.18674460633,120391.73256541608,133784.18674460633
2021-09-17,120395.4640722654,133788.322498031,120395.4640722654,133788.322498031
2021-09-22,120418.92160651197,133814.32126515429,120418.92160651197,133814.32126515429
2021-09-23,120422.65311336129,133818.45701857895,120422.65311336129,133818.45701857895
2021-09-24,120426.3846202106,133822.5927720036,120426.3846202106,133822.5927720036
2021-09-27,120439.97914075856,133837.66003227758,120439.97914075856,133837.66003227758
2021-09-28,120443.71064760788,133841.79578570224,120443.71064760788,133841.79578570224
2021-09-29,120447.4421544572,133845.9315391269,120447.4421544572,133845.9315391269
2021-09-30,120451.17366130651,133850.06729255157,120451.17366130651,133850.06729255157
2021-10-08,120489.42571610103,133892.46331994882,120489.42571610103,133892.46331994882
2021-10-11,120503.02023664898,133907.53058022278,120503.02023664898,133907.53058022278
2021-10-12,120506.7517434983,133911.66633364744,120506.7517434983,133911.66633364744
2021-10-13,120510.48325034762,133915.8020870721,120510.48325034762,133915.8020870721
2021-10-14,120514.21475719694,133919.93784049677,120514.21475719694,133919.93784049677
2021-10-15,120517.94626404626,133924.07359392144,120517.94626404626,133924.07359392144
2021-10-18,120531.54078459421,133939.1408541954,120531.54078459421,133939.1408541954
2021-10-19,120535.27229144353,133943.27660762006,120535.27229144353,133943.27660762006
2021-10-20,120539.00379829285,133947.41236104473,120539.00379829285,133947.41236104473
2021-10-21,120542.73530514217,133951.5481144694,120542.73530514217,133951.5481144694
2021-10-22,120546.46681199149,133955.68386789405,120546.46681199149,133955.68386789405
2021-10-25,120560.06133253944,133970.75112816802,120560.06133253944,133970.75112816802
2021-10-26,120563.79283938876,133974.88688159268,120563.79283938876,133974.88688159268
2021-10-27,120567.52434623807,133979.02263501735,120567.52434623807,133979.02263501735
2021-10-28,118914.0592569621,132325.9617923167,118914.0592569621,132325.9617923167
2021-10-29,119167.06566790982,132579.40354573017,119167.06566790982,132579.40354573017
2021-11-01,118393.4916945504,131807.30231209678,118393.4916945504,131807.30231209678
2021-11-02,119846.32206052457,133260.5369246463,119846.32206052457,133260.5369246463
2021-11-03,118908.59272426592,132323.2429308534,118908.59272426592,132323.2429308534
2021-11-04,122126.10706419795,135541.16151736077,122126.10706419795,135541.16151736077
2021-11-05,122131.5549645964,135554.80509044335,122131.5549645964,135554.80509044335
2021-11-08,120263.74864917433,133482.429288684,120263.74864917433,133482.429288684
2021-11-09,119754.35520749725,132916.63657313457,119754.35520749725,132916.63657313457
2021-11-10,117292.25148301758,130181.93243628612,117292.25148301758,130181.93243628612
2021-11-11,118494.58424076164,131476.37582689605,118494.58424076164,131476.37582689605
2021-11-12,117936.51847506988,130805.5103928922,117936.51847506988,130805.5103928922
2021-11-15,121167.85209086948,134222.14382839968,121167.85209086948,134222.14382839968
2021-11-16,122389.28703627366,135649.77835423485,122389.28703627366,135649.77835423485
2021-11-17,121143.34176398236,134319.65178457956,121143.34176398236,134319.65178457956
2021-11-18,121197.22156476352,134337.78261119395,121197.22156476352,134337.78261119395
2021-11-19,120774.21860646579,133845.82547316104,120774.21860646579,133845.82547316104
2021-11-22,120210.21746348712,133220.62420615702,120210.21746348712,133220.62420615702
2021-11-23,118518.21403455111,131345.02040514498,118518.21403455111,131345.02040514498
2021-11-24,116121.21968221042,128687.9266656354,116121.21968221042,128687.9266656354
2021-11-25,114497.07260957507,127033.17907501185,114497.07260957507,127033.17907501185
2021-11-26,113885.62394893868,126317.55573033614,113885.62394893868,126317.55573033614
2021-11-29,114612.82181061011,127124.553357356,114612.82181061011,127124.553357356
2021-11-30,111946.42001903756,124165.5513691835,111946.42001903756,124165.5513691835
2021-12-01,112431.22100151282,124703.55245947163,112431.22100151282,124703.55245947163
2021-12-02,113764.42550934058,126183.05746197025,113764.42550934058,126183.05746197025
2021-12-03,118127.61990345221,131025.05124091427,118127.61990345221,131025.05124091427
2021-12-06,118006.42146385412,130890.55297254841,118006.42146385412,130890.55297254841
2021-12-07,117764.02458465796,130621.55643581669,117764.02458465796,130621.55643581669
2021-12-08,123581.62915027836,137077.56150244988,123581.62915027836,137077.56150244988
2021-12-09,126732.81747616034,140574.54854726116,126732.81747616034,140574.54854726116
2021-12-10,126490.42059696418,140305.55201052944,126490.42059696418,140305.55201052944
2021-12-13,127581.22822559577,141516.06047629635,127581.22822559577,141516.06047629635
2021-12-14,128793.2270697425,142861.0591936044,128793.2270697425,142861.0591936044
2021-12-15,126490.42059696418,140305.55201052944,126490.42059696418,140305.55201052944
2021-12-16,124066.42290867072,137615.55457591335,124066.42290867072,137615.55457591335
2021-12-17,120066.82383335334,133177.05560206692,120066.82383335334,133177.05560206692
2021-12-20,119945.62539375525,133042.55733370106,119945.62539375525,133042.55733370106
2021-12-21,120066.82383335334,133177.05560206692,120066.82383335334,133177.05560206692
2021-12-22,120794.0216950248,133984.05322908683,120794.0216950248,133984.05322908683
2021-12-23,124308.81978786689,137884.55111264507,124308.81978786689,137884.55111264507
2021-12-24,124066.42290867072,137615.55457591335,124066.42290867072,137615.55457591335
2021-12-27,122490.8215216468,135867.053036683,122490.8215216468,135867.053036683
2021-12-28,122428.27149051972,135797.63901699166,122428.27149051972,135797.63901699166
2021-12-29,122432.06518914986,135801.83696219712,122432.06518914986,135801.83696219712
2021-12-30,122435.85888777999,135806.0349074026,122435.85888777999,135806.0349074026
2021-12-31,122439.65258641013,135810.23285260805,122439.65258641013,135810.23285260805
2022-01-04,122458.48738093067,135831.07463342996,122458.48738093067,135831.07463342996
2022-01-05,122462.28107956081,135835.27257863543,122462.28107956081,135835.27257863543
2022-01-06,122466.07477819094,135839.4705238409,122466.07477819094,135839.4705238409
2022-01-07,122469.86847682108,135843.66846904636,122469.86847682108,135843.66846904636
2022-01-10,122483.68957271149,135858.9623046628,122483.68957271149,135858.9623046628
2022-01-11,122487.48327134163,135863.16024986826,122487.48327134163,135863.16024986826
2022-01-12,122491.27696997176,135867.35819507373,122491.27696997176,135867.35819507373
2022-01-13,122495.0706686019,135871.5561402792,122495.0706686019,135871.5561402792
2022-01-14,122498.86436723203,135875.75408548466,122498.86436723203,135875.75408548466
2022-01-17,122512.68546312244,135891.0479211011,122512.68546312244,135891.0479211011
2022-01-18,122516.47916175258,135895.24586630656,122516.47916175258,135895.24586630656
2022-01-19,122520.27286038271,135899.44381151203,122520.27286038271,135899.44381151203
2022-01-20,122524.06655901285,135903.6417567175,122524.06655901285,135903.6417567175
2022-01-21,122527.86025764298,135907.83970192296,122527.86025764298,135907.83970192296
2022-01-24,122541.6813535334,135923.1335375394,122541.6813535334,135923.1335375394
2022-01-25,118101.30489363705,131001.56874049973,118101.30489363705,131001.56874049973
2022-01-26,118732.50930800472,131701.17363323044,118732.50930800472,131701.17363323044
2022-01-27,116628.51131453548,129369.17585719895,116628.51131453548,129369.17585719895
2022-01-28,116365.50529494323,129077.66918529346,116365.50529494323,129077.66918529346
2022-02-07,115875.9039943213,128535.01223042162,115875.9039943213,128535.01223042162
2022-02-08,115879.48002171855,128538.99250439422,115879.48002171855,128538.99250439422
2022-02-09,115883.05604911581,128542.97277836682,115883.05604911581,128542.97277836682
2022-02-10,115886.63207651307,128546.95305233942,115886.63207651307,128546.95305233942
2022-02-11,115890.20810391032,128550.93332631202,115890.20810391032,128550.93332631202
2022-02-14,115903.2361861021,128565.43414822983,115903.2361861021,128565.43414822983
2022-02-15,115840.83403433094,128503.43624303401,115840.83403433094,128503.43624303401
2022-02-16,115028.65432709218,127691.6607823706,115028.65432709218,127691.6607823706
2022-02-17,112390.65677790946,124979.0791675378,112390.65677790946,124979.0791675378
2022-02-18,113745.35208611793,126485.77394931804,113745.35208611793,126485.77394931804
2022-02-21,113816.65541796989,126565.07765501033,113816.65541796989,126565.07765501033
2022-02-22,115028.75256209678,127913.17447870265,115028.75256209678,127913.17447870265
2022-02-23,115028.75256209678,127913.17447870265,115028.75256209678,127913.17447870265
2022-02-24,117524.25018220252,130688.67183177959,117524.25018220252,130688.67183177959
2022-02-25,114672.25290208167,127516.67485683452,114672.25290208167,127516.67485683452
2022-02-28,115955.65337806052,128944.07538621913,115955.65337806052,128944.07538621913
2022-03-01,117666.85684590643,130847.27924316416,117666.85684590643,130847.27924316416
2022-03-02,121303.15677790946,134891.5791675378,121303.15677790946,134891.5791675378
2022-03-03,126080.25052218742,140204.67220991146,126080.25052218742,140204.67220991146
2022-03-04,122443.9505901844,136160.37228553783,122443.9505901844,136160.37228553783
2022-03-07,132354.6547380001,147183.0768987466,132354.6547380001,147183.0768987466
2022-03-08,128076.65031819648,142425.07198303234,128076.65031819648,142425.07198303234
2022-03-09,131071.25426202123,145755.67636936196,131071.25426202123,145755.67636936196
2022-03-10,124226.45738988229,138142.8798481752,124226.45738988229,138142.8798481752
2022-03-11,124654.25188212699,138618.67372243892,124654.25188212699,138618.67372243892
2022-03-14,120304.95263009374,133781.374554329,120304.95263009374,133781.374554329
2022-03-15,116240.84970622367,129261.27130239498,116240.84970622367,129261.27130239498
2022-03-16,118237.24950223273,131481.67107551586,118237.24950223273,131481.67107551586
2022-03-17,117524.25018220252,130688.67183177959,117524.25018220252,130688.67183177959
2022-03-18,121873.54943423576,135525.97099988948,121873.54943423576,135525.97099988948
2022-03-21,122016.15609793969,135684.5784112741,122016.15609793969,135684.5784112741
2022-03-22,123656.05623393363,137508.4785625268,123656.05623393363,137508.4785625268
2022-03-23,123299.55657391853,137111.97894065868,123299.55657391853,137111.97894065868
2022-03-24,123656.05623393363,137508.4785625268,123656.05623393363,137508.4785625268
2022-03-25,127078.45467000312,141314.87682312023,127078.45467000312,141314.87682312023
2022-03-28,124226.45738988229,138142.8798481752,124226.45738988229,138142.8798481752
2022-03-29,123156.94991021462,136953.37152927413,123156.94991021462,136953.37152927413
2022-03-30,123656.05623393363,137508.4785625268,123656.05623393363,137508.4785625268
2022-03-31,121873.54943423576,135525.97099988948,121873.54943423576,135525.97099988948
2022-04-01,120019.75630193061,133464.1786381532,120019.75630193061,133464.1786381532
2022-04-06,121780.10936531363,135488.53164050105,121780.10936531363,135488.53164050105
2022-04-07,120934.25806019307,134433.11555628286,120934.25806019307,134433.11555628286
2022-04-08,120937.98956704239,134388.8469047031,120937.98956704239,134388.8469047031
2022-04-11,120951.58408759034,134404.0274526483,120951.58408759034,134404.0274526483
2022-04-12,120955.31559443966,134408.19430196338,120955.31559443966,134408.19430196338
2022-04-13,122355.6512170556,135964.77302843894,122355.6512170556,135964.77302843894
2022-04-14,125116.45093495873,139033.57271487082,125116.45093495873,139033.57271487082
2022-04-15,123489.55131108788,137225.17313296165,123489.55131108788,137225.17313296165
2022-04-18,120334.34491689233,133717.9660254177,120334.34491689233,133717.9660254177
2022-04-19,122503.55225141076,136129.1741781887,122503.55225141076,136129.1741781887
2022-04-20,118214.44576318291,131361.56696612205,118214.44576318291,131361.56696612205
2022-04-21,115552.25065286187,128402.37240130271,115552.25065286187,128402.37240130271
2022-04-22,114936.13753686326,127717.52455633873,114936.13753686326,127717.52455633873
2022-04-25,114949.0523313838,127731.9120905853,114949.0523313838,127731.9120905853
2022-04-26,114952.59726289066,127735.86126866749,114952.59726289066,127735.86126866749
2022-04-27,114956.14219439751,127739.81044674967,114956.14219439751,127739.81044674967
2022-04-28,114959.68712590437,127743.75962483186,114959.68712590437,127743.75962483186
2022-04-29,114963.23205741122,127747.70880291404,114963.23205741122,127747.70880291404
2022-05-05,114990.20164645232,127777.7538714072,114990.20164645232,127777.7538714072
2022-05-06,114993.74657795917,127781.70304948938,114993.74657795917,127781.70304948938
2022-05-09,114747.2511693761,127508.15417273091,114747.2511693761,127508.15417273091
2022-05-10,113903.35683076833,126571.46045668173,113903.35683076833,126571.46045668173
2022-05-11,113321.35738580677,125925.46107275532,113321.35738580677,125925.46107275532
2022-05-12,114427.15355604145,127152.85682184742,114427.15355604145,127152.85682184742
2022-05-13,113263.15466611835,125860.85805399464,113263.15466611835,125860.85805399464
2022-05-16,112773.86661415716,125317.7651303401,112773.86661415716,125317.7651303401
2022-05-17,112777.34935388318,125321.65211664148,112777.34935388318,125321.65211664148
2022-05-18,112780.8320936092,125325.53910294284,112780.8320936092,125325.53910294284
2022-05-19,112784.31483333523,125329.42608924421,112784.31483333523,125329.42608924421
2022-05-20,112787.79757306125,125333.31307554558,112787.79757306125,125333.31307554558
2022-05-23,112800.48579223933,125347.47403444968,112800.48579223933,125347.47403444968
2022-05-24,112803.96853196535,125351.36102075105,112803.96853196535,125351.36102075105
2022-05-25,112807.45127169137,125355.24800705242,112807.45127169137,125355.24800705242
2022-05-26,112810.9340114174,125359.13499335379,112810.9340114174,125359.13499335379
2022-05-27,112814.41675114342,125363.02197965515,112814.41675114342,125363.02197965515
2022-05-30,112554.58038536723,125104.65835360499,112554.58038536723,125104.65835360499
2022-05-31,113061.99957764467,125612.48179245778,113061.99957764467,125612.48179245778
2022-06-01,112792.06977002321,125342.95623141165,112792.06977002321,125342.95623141165
2022-06-02,112688.24999167165,125239.50960374501,112688.24999167165,125239.50960374501
2022-06-06,116775.44326254407,129416.76979245865,116775.44326254407,129416.76979245865
2022-06-07,118436.85300608884,131109.44257731017,118436.85300608884,131109.44257731017
2022-06-08,121157.1637791207,134058.55297955347,121157.1637791207,134058.55297955347
2022-06-09,119054.5567064505,131722.74590516664,119054.5567064505,131722.74590516664
2022-06-10,123268.41930891771,136244.60911989276,123268.41930891771,136244.60911989276
2022-06-13,125579.99801505922,138648.98744189425,125579.99801505922,138648.98744189425
2022-06-14,125368.44992399095,138433.58758954212,125368.44992399095,138433.58758954212
2022-06-15,123870.44369935869,136778.78071335956,123870.44369935869,136778.78071335956
2022-06-16,125154.45267915605,138197.19063309833,125154.45267915605,138197.19063309833
2022-06-17,131039.4470667827,144698.1844332616,131039.4470667827,144698.1844332616
2022-06-20,133072.45278119916,146943.9907458226,133072.45278119916,146943.9907458226
2022-06-21,130825.4498219478,144461.78747681782,130825.4498219478,144461.78747681782
2022-06-22,131681.45155668136,145407.389393131,131681.45155668136,145407.389393131
2022-06-23,136924.4542098033,151199.1923239629,136924.4542098033,151199.1923239629
2022-06-24,138315.45543432113,152735.79367665455,138315.45543432113,152735.79367665455
2022-06-27,138850.45492410538,153326.79311303303,138850.45492410538,153326.79311303303
2022-06-28,140027.44614839432,154626.98341874286,140027.44614839432,154626.98341874286
2022-06-29,134035.44676065326,148007.78409508872,134035.44676065326,148007.78409508872
2022-06-30,135105.4457402217,149189.78296784565,135105.4457402217,149189.78296784565
2022-07-01,134142.45176076767,148125.9896185796,134142.45176076767,148125.9896185796
2022-07-04,136817.44920968887,151080.986800472,136817.44920968887,151080.986800472
2022-07-05,137780.4431891429,152144.78014973804,137780.4431891429,152144.78014973804
2022-07-06,136710.44420957443,150962.78127698108,136710.44420957443,150962.78127698108
2022-07-07,141311.45512819168,156045.39333848163,141311.45512819168,156045.39333848163
2022-07-08,137031.44645452377,151317.38375691578,137031.44645452377,151317.38375691578
2022-07-11,131574.44655656692,145289.18386964008,131574.44655656692,145289.18386964008
2022-07-12,128257.44461774705,141624.9817278783,128257.44461774705,141624.9817278783
2022-07-13,131574.44655656692,145289.18386964008,131574.44655656692,145289.18386964008
2022-07-14,136496.44696473953,150726.3843205373,136496.44696473953,150726.3843205373
2022-07-15,134677.4512505519,148716.98905495807,134677.4512505519,148716.98905495807
2022-07-18,136282.44971990463,150489.9873640935,136282.44971990463,150489.9873640935
2022-07-19,133714.4445157039,147653.181615154,133714.4445157039,147653.181615154
2022-07-20,133393.45502614853,147298.59322575733,133393.45502614853,147298.59322575733
2022-07-21,130825.4498219478,144461.78747681782,130825.4498219478,144461.78747681782
2022-07-22,131146.45206689712,144816.3899567525,131146.45206689712,144816.3899567525
2022-07-25,129220.45135259508,142688.78916768238,129220.45135259508,142688.78916768238
2022-07-26,130504.44757699846,144107.18499688312,130504.44757699846,144107.18499688312
2022-07-27,130825.4498219478,144461.78747681782,130825.4498219478,144461.78747681782
2022-07-28,129006.45410776018,142452.3922112386,129006.45410776018,142452.3922112386
2022-07-29,129026.77434348057,142474.83942490356,129026.77434348057,142474.83942490356
2022-08-01,129041.38845306961,142490.92627421863,129041.38845306961,142490.92627421863
2022-08-02,129045.39982293262,142495.34189065697,129045.39982293262,142495.34189065697
2022-08-03,129049.41119279564,142499.75750709532,129049.41119279564,142499.75750709532
2022-08-04,129053.42256265866,142504.17312353366,129053.42256265866,142504.17312353366
2022-08-05,129057.43393252167,142508.588739972,129057.43393252167,142508.588739972
2022-08-08,129072.0480421107,142524.67558928707,129072.0480421107,142524.67558928707
2022-08-09,129076.05941197372,142529.09120572542,129076.05941197372,142529.09120572542
2022-08-10,129080.07078183674,142533.50682216376,129080.07078183674,142533.50682216376
2022-08-11,129084.08215169975,142537.9224386021,129084.08215169975,142537.9224386021
2022-08-12,129088.09352156277,142542.33805504045,129088.09352156277,142542.33805504045
2022-08-15,129102.7076311518,142558.42490435552,129102.7076311518,142558.42490435552
2022-08-16,129106.71900101482,142562.84052079386,129106.71900101482,142562.84052079386
2022-08-17,128183.03283993041,141542.934154308,128183.03283993041,141542.934154308
2022-08-18,126739.04067221915,139948.54280236975,126739.04067221915,139948.54280236975
2022-08-19,126558.53223744666,139749.23348907247,126558.53223744666,139749.23348907247
2022-08-22,124753.5339588288,137756.2353897454,124753.5339588288,137756.2353897454
2022-08-23,122226.53421703613,134966.03567484632,122226.53421703613,134966.03567484632
2022-08-24,122948.53568021095,135763.2372904183,122948.53568021095,135763.2372904183
2022-08-25,124212.04093042648,137158.34308747068,124212.04093042648,137158.34308747068
2022-08-26,125114.5400697354,138154.84213713423,125114.5400697354,138154.84213713423
2022-08-29,119699.53447524345,132175.83595994726,119699.53447524345,132175.83595994726
2022-08-30,119340.61691587004,131779.5352974369,119340.61691587004,131779.5352974369
2022-08-31,119344.31732682894,131783.60885908073,119344.31732682894,131783.60885908073
2022-09-01,119849.84296731246,132341.8656095383,119849.84296731246,132341.8656095383
2022-09-02,120938.64517382873,133544.26804627155,120938.64517382873,133544.26804627155
2022-09-05,120258.1458228041,132792.7687629578,120258.1458228041,132792.7687629578
2022-09-06,120802.54692606223,133393.96998132442,120802.54692606223,133393.96998132442
2022-09-07,118897.14712075485,131289.7701963303,118897.14712075485,131289.7701963303
2022-09-08,116311.23985223068,128434.06216944431,116311.23985223068,128434.06216944431
2022-09-09,115902.94510893119,127983.16797460293,115902.94510893119,127983.16797460293
2022-09-13,119441.54011182082,131890.9624561188,119441.54011182082,131890.9624561188
2022-09-14,117400.04205874694,129636.46460617756,117400.04205874694,129636.46460617756
2022-09-15,115086.34751014007,127081.37062634205,115086.34751014007,127081.37062634205
2022-09-16,114913.88215592068,126890.91109115342,114913.88215592068,126890.91109115342
2022-09-19,114926.79695044123,126905.18533772876,114926.79695044123,126905.18533772876
2022-09-20,114930.34188194809,126909.10341992055,114930.34188194809,126909.10341992055
2022-09-21,114933.88681345494,126913.02150211233,114933.88681345494,126913.02150211233
2022-09-22,114937.4317449618,126916.93958430411,114937.4317449618,126916.93958430411
2022-09-23,114940.97667646865,126920.8576664959,114940.97667646865,126920.8576664959
2022-09-26,114953.8914709892,126935.13191307124,114953.8914709892,126935.13191307124
2022-09-27,114957.43640249605,126939.04999526302,114957.43640249605,126939.04999526302
2022-09-28,114960.9813340029,126942.9680774548,114960.9813340029,126942.9680774548
2022-09-29,114964.52626550976,126946.88615964659,114964.52626550976,126946.88615964659
2022-09-30,114968.07119701662,126950.80424183837,114968.07119701662,126950.80424183837
2022-10-10,115013.78051208511,127001.32506375617,115013.78051208511,127001.32506375617
2022-10-11,114785.36908706825,126748.6236715596,114785.36908706825,126748.6236715596
2022-10-12,114847.90866692844,126792.91803110414,114847.90866692844,126792.91803110414
2022-10-13,114675.42789917745,126620.81041403807,114675.42789917745,126620.81041403807
2022-10-14,116255.84181649356,128201.5974820391,116255.84181649356,128201.5974820391
2022-10-17,113378.5181882451,125080.13349385042,113378.5181882451,125080.13349385042
2022-10-18,111897.31806541185,123447.13335842866,111897.31806541185,123447.13335842866
2022-10-19,111768.51972366075,123305.13518662233,111768.51972366075,123305.13518662233
2022-10-20,112283.72076774336,123873.13633770721,112283.72076774336,123873.13633770721
2022-10-21,112154.92242599229,123731.1381659009,112154.92242599229,123731.1381659009
2022-10-24,113056.51849532823,124725.1338324048,113056.51849532823,124725.1338324048
2022-10-25,112863.31714416246,124512.13234276553,112863.31714416246,124512.13234276553
2022-10-26,114537.71861816148,126358.13396782655,114537.71861816148,126358.13396782655
2022-10-27,113958.12224174239,125719.13796276825,113958.12224174239,125719.13796276825
2022-10-28,112992.11548591356,124654.13051457185,112992.11548591356,124654.13051457185
2022-10-31,114859.71831107835,126713.13362927218,114859.71831107835,126713.13362927218
2022-11-01,118144.11824966173,130334.13356156129,118144.11824966173,130334.13356156129
2022-11-02,117693.32021499376,129837.13572830934,117693.32021499376,129837.13572830934
2022-11-03,117564.52187324266,129695.13755650302,117564.52187324266,129695.13755650302
2022-11-04,117435.71585441331,129553.13092083711,117435.71585441331,129553.13092083711
2022-11-07,118079.71524024705,130263.13024372834,118079.71524024705,130263.13024372834
2022-11-08,118981.31898666124,131257.1343740918,118981.31898666124,131257.1343740918
2022-11-09,119110.11732841234,131399.13254589814,119110.11732841234,131399.13254589814
2022-11-10,120333.72076774336,132748.1363377072,120333.72076774336,132748.1363377072
2022-11-11,118401.72261024217,130618.13836903352,118401.72261024217,130618.13836903352
2022-11-14,116405.32144332628,128417.13708252687,116405.32144332628,128417.13708252687
2022-11-15,116212.1200921605,128204.1355928876,116212.1200921605,128204.1355928876
2022-11-16,116791.71646857957,128843.13159794587,116791.71646857957,128843.13159794587
2022-11-17,116147.71708274583,128133.13227505464,116147.71708274583,128133.13227505464
2022-11-18,115117.31499458055,126997.12997288484,115117.31499458055,126997.12997288484
2022-11-21,115696.91904807786,127636.13444180269,115696.91904807786,127636.13444180269
2022-11-22,116598.5151174138,128630.13010830659,116598.5151174138,128630.13010830659
2022-11-23,117950.91689849593,130121.132071922,117950.91689849593,130121.132071922
2022-11-24,119238.91567016343,131541.1307177045,119238.91567016343,131541.1307177045
2022-11-25,120333.72076774336,132748.1363377072,120333.72076774336,132748.1363377072
2022-11-28,118272.91659141282,130476.13173336764,118272.91659141282,130476.13173336764
2022-11-29,119303.31867957808,131612.1340355374,119303.31867957808,131612.1340355374
