track,start,candidate,cost_multiplier,capital,total_return,cagr,annual_volatility,sharpe,sortino,max_drawdown,calmar,annual_turnover,trade_count,average_exposure,total_fees,slippage_cost_estimate,blocked_order_count,limit_blocked_order_count,eligibility_blocked_order_count,liquidity_limited_order_count,cash_management_annual_rate,cash_interest_income,cash_interest_calendar_days,cash_management_fees,without_best_round_return,removed_round
mixed,2025-01-02,True,1,100000,2.496380879022992,1.100546866746945,0.3418021498942881,2.418149548472275,4.449192815074151,-0.1764975355044428,6.23548007965948,16.5004965763646,33.0,0.7619819011751531,1991.97818306843,10169.347408572434,0.0,0.0,0.0,5.0,0.015,1530.4931506849307,616.0,252.14999999999986,1.1431230749109815,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 152446.92218765896}"
mixed,2025-01-02,True,2,100000,2.315831328742026,1.0355379180796556,0.34243205532959065,2.319105200642381,4.264713554045256,-0.1890122909474754,5.478680316971667,16.50260460396184,32.0,0.7620688548140017,3857.042764238223,19732.860720781082,0.0,0.0,0.0,4.0,0.015,1480.4794520547941,616.0,244.00999999999993,1.0384805844567913,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 145896.3700624102}"
uniform_keyword,2018-07-02,False,1,100000,8.038734645752987,0.30833015415881637,0.24129016756065577,1.275047084923369,2.2349606239065407,-0.20906256593091377,1.4748223948456956,16.82242759875155,311.0,0.5444012776889027,8569.626384275662,46764.183144500224,3.0,3.0,0.0,146.0,0.015,9944.506849315096,2992.0,1612.8200000000024,4.591136078402053,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 378569.4473583406}"
uniform_keyword,2018-07-02,False,2,100000,6.108747158825481,0.2705246466008433,0.2433238580312286,1.1413127997939796,1.999675326205897,-0.23389242959289547,1.1566199345216452,16.90362215144473,297.0,0.5467341726714546,14774.996733631064,80226.50041651366,3.0,3.0,0.0,134.0,0.015,8551.068493150664,2992.0,1386.4300000000026,3.3936159425910235,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 301693.21148039046}"
uniform_keyword,2018-07-02,False,1,9825,11.417833469789043,0.36005424379036244,0.2550196920202797,1.3769623789662653,2.5075822170213127,-0.2025355093608684,1.7777339140507675,17.093943133950397,148.0,0.5544108542730362,1223.7197312780409,5628.600739320517,0.0,0.0,0.0,5.0,0.015,1029.6164383561634,2992.0,167.110000000001,6.612219236777891,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 51573.56892992667}"
uniform_keyword,2018-07-02,True,1,100000,8.813486820602218,0.32153103024719587,0.24253695843063985,1.3127222239802068,2.2938142472802223,-0.20981239786324013,1.5324691654149825,16.242497583957288,316.0,0.5544104522975257,9158.448297755582,49783.96893139419,3.0,3.0,0.0,153.0,0.015,10598.506849315108,2992.0,1715.2000000000105,5.07764635032474,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 409963.36353198986}"
uniform_keyword,2018-07-02,True,2,100000,6.74986989924707,0.283988372515972,0.2443857251721384,1.1822088728376345,2.0638437323888748,-0.23837984543610158,1.1913271107145502,16.345250124279108,295.0,0.5568734268031427,15762.296084441406,85710.63030385492,3.0,3.0,0.0,132.0,0.015,9120.739726027432,2992.0,1476.0099999999961,3.7974016727328452,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 327847.5836364479}"
uniform_keyword,2018-07-02,True,1,9825,13.443363189473535,0.3853743158721421,0.2575022035718744,1.4405140347188514,2.6239370879113806,-0.20052162402864548,1.9218591398256855,16.619250856726612,146.0,0.5668589865842426,1321.9511103471934,6403.778638508319,0.0,0.0,0.0,6.0,0.015,1154.5890410958898,2992.0,186.6500000000002,7.853674432520135,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 59945.23041955402}"
uniform_keyword,2021-01-04,False,1,100000,8.002116006331716,0.47227062404015374,0.2824307825800706,1.5618862606315276,2.812717393437349,-0.20900219323884395,2.259644344978004,18.285433735171793,243.0,0.6857063730909586,7517.075404586898,40446.10547349927,3.0,3.0,0.0,112.0,0.015,7092.616438356174,2075.0,1141.6400000000008,4.568289844987945,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 377079.22981845215}"
uniform_keyword,2021-01-04,False,2,100000,6.501216371046178,0.4257529059781455,0.28401986871452106,1.4372594791933069,2.5877870572682236,-0.23593038921384624,1.8045700148964066,18.343309584686253,231.0,0.6878656905778561,13415.97600203153,72146.29329539534,3.0,3.0,0.0,102.0,0.015,6213.698630136982,2075.0,997.9900000000018,3.6407458552020353,"{'symbol': '515050.SH', 'entry': '2026-04-08', 'exit': '2026-06-30', 'net_pnl': 317632.57413398783}"
