date,etfwin 策略,ye 策略
2021-09-29,85417.40212495349,120447.4421544572
2021-09-30,85270.19524629138,120451.17366130651
2021-10-08,86153.40142304919,120489.42571610103
2021-10-11,86171.35215430253,120503.02023664898
2021-10-12,86697.18687586341,120506.7517434983
2021-10-13,86386.10797358783,120510.48325034762
2021-10-14,84437.91256381305,120514.21475719694
2021-10-15,83969.98073913943,120517.94626404626
2021-10-18,83854.81880553426,120531.54078459421
2021-10-19,83854.81880553426,120535.27229144353
2021-10-20,83854.81880553426,120539.00379829285
2021-10-21,83653.15303468588,120542.73530514217
2021-10-22,83792.08236304016,120546.46681199149
2021-10-25,83792.08236304016,120560.06133253944
2021-10-26,84340.1861962387,120563.79283938876
2021-10-27,84279.28335037918,120567.52434623807
2021-10-28,83974.783640773,118914.0592569621
2021-10-29,84096.58207264633,119167.06566790982
2021-11-01,85131.8868931839,118393.4916945504
2021-11-02,84949.18561545105,119846.32206052457
2021-11-03,85558.18503466339,118908.59272426592
2021-11-04,85984.48317614288,122126.10706419795
2021-11-05,86349.88573160858,122131.5549645964
2021-11-08,86471.6841634819,120263.74864917433
2021-11-09,86410.7885774681,119754.35520749725
2021-11-10,86045.3860220024,117292.25148301758
2021-11-11,85856.95255635497,118494.58424076164
2021-11-12,85905.99152773136,117936.51847506988
2021-11-15,88969.630068664,121167.85209086948
2021-11-16,89638.3006269521,122389.28703627366
2021-11-17,89978.2030040807,122727.27404922964
2021-11-18,87712.19841190045,119609.20267756464
2021-11-19,87938.8022477216,119918.20790822984
2021-11-22,87712.19841190045,119609.20267756464
2021-11-23,87938.8022477216,119918.20790822984
2021-11-24,88958.50262590115,121308.70842392923
2021-11-25,86692.4980337209,118218.70216186525
2021-11-26,85559.4991142339,116673.70363529207
2021-11-29,84199.89635892575,114819.69987805368
2021-11-30,83973.29927631085,114510.70385630609
2021-12-01,85332.902031619,116364.70761354448
2021-12-02,83520.0983578748,113892.7026038933
2021-12-03,84313.20165343945,114974.2070978451
2021-12-06,83406.79981656735,113738.2045930195
2021-12-07,80806.9805860028,114174.08490343731
2021-12-08,82267.4957164702,114125.20250332303
2021-12-09,81926.700104135,114128.74743482989
2021-12-10,81301.89799155566,114132.29236633674
2021-12-13,81549.23601470355,114145.20716085729
2021-12-14,82024.86347441794,114148.75209236414
2021-12-15,82024.86347441794,114152.297023871
2021-12-16,82024.86347441794,114155.84195537785
2021-12-17,81588.6690903199,114159.3868868847
2021-12-20,79407.66467039708,114172.30168140525
2021-12-21,80839.40638191035,114175.84661291211
2021-12-22,83457.72747198632,114179.39154441896
2021-12-23,82462.72842089226,114182.93647592582
2021-12-24,82860.72922746232,114186.48140743267
2021-12-27,81268.7260011821,114199.39620195322
2021-12-28,81268.7260011821,114202.94113346007
2021-12-29,79975.22486249497,114206.48606496693
2021-12-30,84054.72571651032,114210.03099647378
2021-12-31,85447.72557417443,114213.57592798064
2022-01-04,88731.22481504967,114231.17565400804
2022-01-05,88830.7294646888,114234.7205855149
2022-01-06,87537.22832600167,114238.26551702175
2022-01-07,86044.72974936059,114241.8104485286
2022-01-10,86044.72974936059,114254.72524304915
2022-01-11,83159.22538439324,114258.270174556
2022-01-12,83955.22699753335,114261.81510606286
2022-01-13,82064.72761432221,114265.36003756971
2022-01-14,82761.22457782319,114268.90496907657
2022-01-17,85646.72894279053,114281.81976359712
2022-01-18,83855.72827855637,114285.36469510397
2022-01-19,84552.22524205735,114288.90962661082
2022-01-20,82363.22970191529,114292.45455811768
2022-01-21,81246.2642533212,114295.99948962453
2022-01-24,82337.46908730558,114308.91428414508
2022-01-25,79063.86297768644,110172.45279421091
2022-01-26,79486.265931788,110760.45690645456
2022-01-27,78078.26727456144,108800.45877565623
2022-01-28,77902.26324624114,108555.45316805126
2022-02-07,77689.19280900784,108099.36070169244
2022-02-08,77764.5481341345,108102.71905785683
2022-02-09,78341.42586412259,108106.07741402122
2022-02-10,78949.85783281155,108109.4357701856
2022-02-11,78039.838830188,108112.79412635
2022-02-14,77661.1900224907,108125.02919484314
2022-02-15,76893.95553950137,108062.40937183911
2022-02-16,77165.45528057881,107250.01199336749
2022-02-17,78794.46020010777,104657.72711418994
2022-02-18,78903.05880192586,105919.32274483569
2022-02-21,79446.05828408069,105985.72584771045
2022-02-22,81075.05673054524,107114.52318810351
2022-02-23,81726.65481451817,107114.52318810351
2022-02-24,85201.85538414784,109438.5209717644
2022-02-25,81618.0562127001,106782.52350472339
2022-02-28,80640.65585020848,107977.72394799121
2022-03-01,81726.65481451817,109571.32717751391
2022-03-02,81726.65481451817,112957.72711418994
2022-03-03,81618.0562127001,117406.52128838428
2022-03-04,81509.457610882,114020.12135170825
2022-03-07,85636.2562644846,123249.7252144707
2022-03-08,86939.45890549489,119265.72109841235
2022-03-09,88242.65507344075,122054.52477120288
2022-03-10,86016.35460738011,115680.12768410574
2022-03-11,87482.45838764973,116078.52255486377
2022-03-14,88242.65507344075,112028.12325142749
2022-03-15,85907.75600556203,108243.32052849658
2022-03-16,87482.45838764973,110102.52033852466
2022-03-17,87210.95864657231,109438.5209717644
2022-03-18,89165.75937155553,113488.92027520068
2022-03-21,89437.25911263295,113621.72648095022
2022-03-22,92206.55906084843,115148.92660759814
2022-03-23,92206.55906084843,114816.92692421802
2022-03-24,91663.55957869359,115148.92660759814
2022-03-25,90957.6589572794,118336.12515114673
2022-03-28,89491.55517700978,115680.12768410574
2022-03-29,88514.15481451817,114684.12071846853
2022-03-30,86016.35460738011,115148.92660759814
2022-03-31,86396.45942334004,113488.92027520068
2022-04-01,81563.76014832326,111762.52667092212
2022-04-06,83403.9984726596,113361.17977168917
2022-04-07,80245.94142147304,112640.46169145787
2022-04-08,82242.34258838893,112643.94443118389
2022-04-11,79279.94234272242,112656.63265036196
2022-04-12,77283.54117580653,112660.11539008799
2022-04-13,76317.54209705592,113963.88472035535
2022-04-14,79279.94234272242,116534.28445771344
2022-04-15,79279.94234272242,115019.58480790265
2022-04-18,76671.74713321925,112081.9788546861
2022-04-19,76929.34381672145,114101.58568337567
2022-04-20,73258.54117580653,110108.27964261181
2022-04-21,71358.74068447354,107629.68419507153
2022-04-22,70327.56809153588,107056.06163879695
2022-04-25,69849.6689692977,107068.18341961887
2022-04-26,69247.87038722068,107071.51067989285
2022-04-27,69303.67367759539,107074.83794016682
2022-04-28,69538.49412147462,107078.1652004408
2022-04-29,70464.09069244325,107081.49246071477
2022-05-05,70232.69048873842,107106.8060223586
2022-05-06,70108.0910319513,107110.13328263258
2022-05-09,70410.69031898439,106880.67374028928
2022-05-10,69894.49378196658,106094.77901258238
2022-05-11,69538.49412147462,105552.77952947385
2022-05-12,70214.89177886903,106582.57596292264
2022-05-13,69502.89245788514,105498.5769967056
2022-05-16,69155.30809745529,105042.91698955273
2022-05-17,68861.4093155358,105046.18205804589
2022-05-18,68819.20734352805,105049.44712653905
2022-05-19,68566.00557274558,105052.7121950322
2022-05-20,69494.40871185996,105055.97726352536
2022-05-23,69789.80742401816,105067.87246900481
2022-05-24,68228.40991921167,105071.13753749797
2022-05-25,68243.232890515,105074.40260599113
2022-05-26,68688.04978603093,105077.66767448428
2022-05-27,70262.47656378952,105080.93274297744
2022-05-30,69840.47696624008,104820.30336350262
2022-05-31,70178.07261977402,105327.47378865677
2022-06-01,68912.07382712571,105057.32630980243
2022-06-02,68912.07382712571,104953.25776432759
2022-06-06,69123.07362590042,108908.23584383764
2022-06-07,68399.00013201275,110433.24550765524
2022-06-08,69785.7543854039,112977.55644853378
2022-06-09,68161.66194500854,110954.14940523676
2022-06-10,71074.46390213897,115185.61178111094
2022-06-13,72729.46232380798,117443.92063517752
2022-06-14,72332.25954594543,117243.7232126731
2022-06-15,71835.76396527221,115842.31738944235
2022-06-16,72133.66604866913,117043.52579016867
2022-06-17,75278.15910401275,122549.02053971472
2022-06-20,76337.3612505429,124450.92588563144
2022-06-21,75344.3621975415,122348.8231172103
2022-06-22,75377.45979847839,123149.62474007788
2022-06-23,78257.16415467192,128054.52722211066
2022-06-24,79250.16320767334,129355.82836766425
2022-06-27,79912.16257634094,129856.32789035025
2022-06-28,80905.16162934234,130957.41968054953
2022-06-29,76966.26301827362,125351.82025332635
2022-06-30,78124.7658592694,126352.81929869833
2022-07-01,78521.96074547699,125451.92493100348
2022-07-04,80375.56055607727,127954.4225444335
2022-07-05,80673.46263947418,128855.31691212836
2022-07-06,80143.8615662091,127854.31786675635
2022-07-07,80015.39267997925,132158.62808127585
2022-07-08,79982.93754410927,128154.61996693793
2022-07-11,79799.1932345504,123049.52006240073
2022-07-12,79490.95652996247,119946.41824860754
2022-07-13,79780.52657597249,123049.52006240073
2022-07-14,80161.80307265942,127654.12044425192
2022-07-15,79795.72069879239,125952.42445368948
2022-07-18,80447.88590655988,127453.9230217475
2022-07-19,80258.45598613683,125051.51815314475
2022-07-20,81137.34535616104,124751.22798581305
2022-07-21,80992.22495964234,122348.8231172103
2022-07-22,80913.49498241607,122649.12521739188
2022-07-25,80237.69877436582,120847.32454915228
2022-07-26,81294.94686098612,122048.52101702872
2022-07-27,82417.49236993896,122348.8231172103
2022-07-28,82890.56172225106,120647.12712664786
2022-07-29,82752.79063053238,120666.1369920274
2022-08-01,83864.60098669637,120679.73151257535
2022-08-02,82863.32455331195,120683.46301942467
2022-08-03,81374.60784188617,120687.19452627399
2022-08-04,81682.28516625272,120690.92603312331
2022-08-05,81723.37216540205,120694.65753997263
2022-08-08,81934.84128364432,120708.25206052058
2022-08-09,82039.64895781863,120711.9835673699
2022-08-10,82112.03133968222,120715.71507421922
2022-08-11,82400.93336013662,120719.44658106854
2022-08-12,81726.8305590521,120723.17808791786
2022-08-15,82400.93336013662,120736.7726084658
2022-08-16,83075.03042129385,120740.50411531513
2022-08-17,83556.52996209967,119876.67139377705
2022-08-18,84423.2302835356,118526.27871837727
2022-08-19,81919.4338193308,118357.47083034627
2022-08-22,81726.8305590521,116669.47244014851
2022-08-23,82400.93336013662,114306.27268161885
2022-08-24,79223.03409484732,114981.47404995076
2022-08-25,77240.72338405656,116163.07895984761
2022-08-26,76831.7998219024,117007.07815494649
2022-08-29,76107.2160521518,111943.07292308919
2022-08-30,75783.33661897073,111607.42038002973
2022-08-31,74816.2324293388,111610.87202386535
2022-09-01,74193.73276976237,112083.70171118726
2022-09-02,74995.98269916425,113102.10377503384
2022-09-05,75506.40877001653,112465.60438204755
2022-09-06,74772.45307228694,112974.80541397084
2022-09-07,75481.81064618,111192.60559607495
2022-09-08,75383.62463057169,108773.89879752148
2022-09-09,75591.52741792807,108392.00371433247
2022-09-13,79759.12776353964,111701.79904032697
2022-09-14,79396.72702911505,109792.30086136807
2022-09-15,78309.52482584129,107628.20596028317
2022-09-16,78490.72789314398,107466.89192948137
2022-09-19,78717.22767713675,107479.01371030329
2022-09-20,79079.62841156132,107482.34097057726
2022-09-21,79985.62754753241,107485.66823085124
2022-09-22,80257.42944839604,107488.99549112521
2022-09-23,79532.62797954687,107492.32275139919
2022-09-26,78989.02957800041,107504.44453222111
2022-09-27,79170.22724512228,107507.77179249508
2022-09-28,79940.32543066153,107511.09905276906
2022-09-29,81661.72486904272,107514.42631304303
2022-09-30,80483.92923238881,107517.75357331701
2022-10-10,80710.42901638159,107560.65617605673
2022-10-11,79623.22681310782,107346.6397101487
2022-10-12,80257.42944839604,107420.01238957135
2022-10-13,80438.62711551794,107247.28285469706
2022-10-14,81888.2246530355,108814.13223576575
2022-10-17,79849.72659710058,106105.13481926947
2022-10-18,78807.82651069769,104720.53470444708
2022-10-19,78479.78613677548,104600.13625454932
2022-10-20,78486.71910080305,105081.73723053958
2022-10-21,78117.81514390121,104961.33878064185
2022-10-24,78371.88544545852,105804.13510632544
2022-10-25,78238.08450971331,105623.53384327918
2022-10-26,79397.68553052627,107188.73522114783
2022-10-27,78996.28804002487,106646.93860840824
2022-10-28,78327.28336129867,105743.93229317694
2022-10-31,79620.68531785693,107489.73493409186
2022-11-01,81895.28527532303,110559.93487668067
2022-11-02,81583.08663640701,110138.53671383887
2022-11-03,81493.88778482165,110018.1382639411
2022-11-04,81404.68361650192,109897.7326376441
2022-11-07,81850.68319116317,110499.73206353217
2022-11-08,82475.08578572952,111342.53556561499
2022-11-09,82564.28463731491,111462.93401551276
2022-11-10,83411.68701921188,112606.73723053958
2022-11-11,82073.68829522812,110800.73895287543
2022-11-14,80691.0874870845,108934.53786206275
2022-11-15,80557.28655133929,108753.93659901648
2022-11-16,80958.68404184066,109295.73321175604
2022-11-17,80512.68446717941,108693.73378586798
2022-11-18,79799.08302102768,107730.53183388739
2022-11-21,80200.4858282634,108272.33562302619
2022-11-22,80824.88310609543,109115.13194870978
2022-11-23,81761.48433957779,110379.33361363437
2022-11-24,82653.48348890033,111583.33246541052
2022-11-25,83411.68701921188,112606.73723053958
2022-11-28,81984.48412690844,110680.33332657843
2022-11-29,83912.01155188374,111643.535278559
2022-11-30,82006.25543162928,111961.84160435633
2022-12-01,81736.58243762121,110565.99503156565
2022-12-02,79786.18342028723,110782.1840381939
2022-12-05,80301.38994799719,114884.38548504657
2022-12-06,80374.98461352453,112036.88141166512
2022-12-07,78755.78791247473,113061.98179184741
2022-12-08,80080.58840380773,116251.1814659769
2022-12-09,81920.58664904699,117276.2886351282
2022-12-12,79050.18412219152,116592.883855694
2022-12-13,79786.18342028723,116365.08678852863
2022-12-14,79016.85880567195,116251.1814659769
2022-12-15,79111.11208462286,114200.9807056124
2022-12-16,79593.53856818611,115339.97961937732
2022-12-19,78514.53761832649,110442.2815746004
2022-12-20,78971.03916184837,108847.68173753566
2022-12-21,79635.04050748283,110556.18689715213
2022-12-22,80133.03904311593,112948.08325826473
2022-12-23,80390.77548889635,114542.68309532947
2022-12-26,80917.49481742119,113517.5827151472
2022-12-27,81942.22079998229,114200.9807056124
2022-12-28,82380.21516090607,115795.58733164615
2022-12-29,81723.21926838132,117048.47799002475
2022-12-30,82015.21550899718,116251.1814659769
2023-01-03,82380.21516090607,117959.67983662433
2023-01-04,84862.21801525328,121262.78483330557
2023-01-05,85957.2169709799,122401.7837470705
2023-01-06,85519.213907778,120465.4883092577
2023-01-09,86176.21850258086,123426.87733828372
2023-01-10,85957.2169709799,122971.28320395297
2023-01-11,86395.22003418181,125249.28103148288
2023-01-12,85665.22073036406,123312.98559367008
2023-01-13,86979.22121769164,128210.683638447
2023-01-16,86030.22038227294,129235.77722966019
2023-01-17,86249.21321159575,126616.07701241321
2023-01-18,86614.21286350462,126388.27994524784
2023-01-19,86833.21439510558,127413.38711439911
2023-01-20,88074.22017341826,127868.98124872989
2023-01-30,88585.21794563504,126502.18526779956
2023-01-31,86395.22003418181,121262.78483330557
2023-02-01,87709.22052150939,122908.47561406356
2023-02-02,87563.21369892333,123037.96573803396
2023-02-03,86030.22038227294,123041.79053255451
2023-02-06,84497.21836334441,123055.72491611616
2023-02-07,85081.21954685423,123059.54971063671
2023-02-08,85081.21954685423,123063.37450515726
2023-02-09,86322.21662288878,127204.34051716563
2023-02-10,85008.21613556122,127901.33985245464
2023-02-13,84278.56105079055,132640.93699419734
2023-02-14,84089.83807217135,131804.53945362804
2023-02-15,84819.72864474032,131804.53945362804
2023-02-16,82464.52844942782,132780.3435083651
2023-02-17,81030.92859591219,130828.74370777843
2023-02-20,82976.52796114657,133895.53745949507
2023-02-21,83283.73010958407,131943.93765890834
2023-02-22,83078.92664278719,131665.14124834776
2023-02-23,82771.73059786532,130131.74437248944
2023-02-24,82771.73059786532,128319.54277718301
2023-02-27,81850.13025606844,129992.33785832164
2023-02-28,82874.12927950594,129992.33785832164
2023-03-01,84205.33045138094,131246.9383236193
2023-03-02,84307.72913302157,130828.74370777843
2023-03-03,83898.12830294344,129852.93965304132
2023-03-06,83386.12879122469,129852.93965304132
2023-03-07,81338.13074434969,127343.73872244595
2023-03-08,82161.70208983032,126646.73938715695
2023-03-09,82471.27007490405,126317.73299766815
2023-03-10,81402.06679102365,126321.65107985993
2023-03-13,83462.46329095546,126335.92532643527
2023-03-14,82432.26120319552,126339.84340862706
2023-03-15,81917.16015931554,126343.76149081884
2023-03-16,80886.9657471437,126347.67957301062
2023-03-17,84492.66537871546,126351.59765520241
2023-03-20,85522.85979088728,126365.87190177775
2023-03-21,86037.96083476726,126369.78998396953
2023-03-22,90158.76151021902,126373.70806616131
2023-03-23,93249.36009791083,126377.6261483531
2023-03-24,93249.36009791083,126381.54423054488
2023-03-27,93249.36009791083,126395.81847712022
2023-03-28,90673.862554099,126399.736559312
2023-03-29,91188.96359797902,126403.65464150379
2023-03-30,89128.55942245907,126407.57272369557
2023-03-31,91188.96359797902,126411.49080588736
2023-04-03,94794.66322955076,126425.7650524627
2023-04-04,94794.66322955076,126429.68313465448
2023-04-06,98400.36286112256,126438.77929903804
2023-04-07,100460.75936105437,126442.69738122982
2023-04-10,96855.05972948257,126456.97162780516
2023-04-11,96855.05972948257,126460.88970999695
2023-04-12,99430.5649488825,126464.80779218873
2023-04-13,95309.76427343077,126468.72587438051
2023-04-14,95824.86531731076,126472.6439565723
2023-04-17,94279.56218567077,126486.91820314764
2023-04-18,97885.26181724257,126490.83628533942
2023-04-19,96339.96636119075,126494.7543675312
2023-04-20,100975.86040493433,126498.67244972299
2023-04-21,99109.98668228985,126502.59053191477
2023-04-24,98596.2172038096,126516.86477849011
2023-04-25,98740.7239563006,126520.7828606819
2023-04-26,98596.2172038096,126524.70094287368
2023-04-27,98740.7239563006,126528.61902506546
2023-04-28,100474.71885748087,126532.53710725725
2023-05-04,99896.71768613039,130109.10684015018
2023-05-05,97393.97247620951,131450.31241323217
2023-05-08,97104.33553340229,135809.2048301862
2023-05-09,97304.13163783344,133989.01113416418
2023-05-10,97770.32960536274,130731.80738832218
2023-05-11,97681.53604151997,130396.50885011417
2023-05-12,97037.7297747353,129773.80830194218
2023-05-15,97415.13417842182,129438.50976373417
2023-05-16,97126.53392436299,128480.51067735416
2023-05-17,96771.33849742207,127857.81012918217
2023-05-18,96677.1254816795,129199.0042820142
2023-05-19,97398.58907865887,127139.30510427219
2023-05-22,95950.3969308496,126660.30556108219
2023-05-23,94834.51763775831,124840.11186506016
2023-05-24,94704.23876765257,122828.30921556217
2023-05-25,94671.36338522201,122452.9634861857
2023-05-26,94326.88288656954,122456.75718481584
2023-05-29,94613.7700947476,122470.57828070625
2023-05-30,94808.48494792468,122474.37197933639
2023-05-31,94285.78012077576,121764.73854289479
2023-06-01,94885.6832581312,121938.34665523
2023-06-02,96542.58544023341,122632.73771510548
2023-06-05,98672.88152749842,124889.53970179982
2023-06-06,100645.37964637583,124455.54011569447
2023-06-07,98436.17987211054,125063.14781413502
2023-06-08,96621.47972162074,124455.54011569447
2023-06-09,98751.7852144987,125149.9415229363
2023-06-12,100171.98574121301,126191.53846011586
2023-06-13,102381.18551547831,127753.93903956837
2023-06-14,102516.57637443676,128187.93862567373
2023-06-15,101913.55730450284,127840.74309573598
2023-06-16,102743.95486271512,128882.34003291554
2023-06-19,102743.95486271512,128882.34003291554
2023-06-20,102951.5563145889,129142.74185405202
2023-06-21,102951.5563145889,128755.63160502726
2023-06-26,102605.55664456022,128780.65297489027
2023-06-27,102051.95552265775,128784.63324886287
2023-06-28,103089.95453274381,128788.61352283547
2023-06-29,103574.36067021024,128792.59379680807
2023-06-30,104058.75855839383,128796.57407078067
2023-07-03,105373.55400478971,128811.07489269848
2023-07-04,104958.35935032499,128815.05516667108
2023-07-05,104889.15611660611,128819.03544064368
2023-07-06,104681.55466473234,128923.41871121389
2023-07-07,103989.55532467496,128521.82803996454
2023-07-10,103297.55598461759,128748.3492120817
2023-07-11,103781.95387280118,129325.25324669626
2023-07-12,104266.36001026761,131440.55275765207
2023-07-13,104958.35935032499,130479.06131592538
2023-07-14,104750.75789845121,130543.15667000558
2023-07-17,105304.35902035367,131825.1554473951
2023-07-18,105788.75690853727,132017.45679226663
2023-07-19,107449.56027424466,135030.15239086893
2023-07-20,106688.35770046842,135991.65911522653
2023-07-21,106342.35803043973,134837.8510459974
2023-07-24,106688.35770046842,135094.26302758005
2023-07-25,106480.75624859464,137594.14994564798
2023-07-26,106688.35770046842,138555.65667000558
2023-07-27,106965.15413677823,140158.16278305795
2023-07-28,106203.95981228483,138555.65667000558
2023-07-31,107353.10935187795,137914.65728131082
2023-08-01,108382.28701426962,139324.86204949167
2023-08-02,108631.2808401821,139645.3541025236
2023-08-03,107386.28796412924,138042.86327210214
2023-08-04,108481.87979533651,139453.05275765207
2023-08-07,107286.6833098171,137914.65728131082
2023-08-08,106838.48017528036,137337.75324669626
2023-08-09,109079.48397471884,140222.25813713815
2023-08-10,109228.88501956442,140414.55948200967
2023-08-11,110025.68663432577,141440.16156044748
2023-08-14,110673.08720424154,142273.46229401376
2023-08-15,111569.48160006979,143427.25508061197
2023-08-16,111420.08055522421,143234.95373574045
2023-08-17,113212.88122012594,145542.55459156778
2023-08-18,114507.68235995749,147209.15605870035
2023-08-21,116848.27894046286,150221.85165730264
2023-08-22,113312.48587443808,145670.7605823591
2023-08-23,113212.88122012594,145542.55459156778
2023-08-24,114009.6828348873,146568.15667000558
2023-08-25,116400.08767917135,149644.962905319
2023-08-28,117545.48777415731,151119.26302758005
2023-08-29,118292.48112513998,152080.75446930673
2023-08-30,118043.4872992275,151760.2624162748
2023-08-31,118292.48112513998,152080.75446930673
2023-09-01,117047.47637584188,150478.24835625436
2023-09-04,114906.07723071554,147721.9494566038
2023-09-05,116151.08198001364,149324.45556965616
2023-09-06,117943.88264491537,151632.0564254835
2023-09-07,118093.28368976095,151824.357770355
2023-09-08,115902.07628085592,149003.94823399332
2023-09-11,117047.47637584188,150478.24835625436
2023-09-12,115752.68710925558,148811.66217175272
2023-09-13,113910.07818057516,146439.95067921426
2023-09-14,113312.48587443808,145670.7605823591
2023-09-15,115702.8788454769,148747.5515350416
2023-09-18,114806.48444964865,147593.7587484434
2023-09-19,112554.85096980535,144324.65116825845
2023-09-20,112405.64823673341,145927.15728131082
2023-09-21,112064.04972599122,144452.85715904977
2023-09-22,111600.44842289064,144965.65055695322
2023-09-25,112088.44795749757,144452.85715904977
2023-09-26,112015.25326297853,145708.37240008666
2023-09-27,110380.45540378663,145712.88130419626
2023-09-28,108550.44842289064,145717.39020830585
2023-10-09,107511.0525606392,145781.48815351134
2023-10-10,107511.0525606392,145785.99705762093
2023-10-11,107511.0525606392,145790.50596173052
2023-10-12,107511.0525606392,145795.01486584012
2023-10-13,108217.46084036042,145799.5237699497
2023-10-16,106675.4577154081,145815.95048227848
2023-10-17,106996.15152191705,145820.45938638807
2023-10-18,103483.67970484997,145824.96829049767
2023-10-19,102282.22976056968,145829.47719460726
2023-10-20,102282.22976056968,145833.98609871685
2023-10-23,102173.92333429174,145850.41281104562
2023-10-24,102240.81848543005,145854.92171515521
2023-10-25,101839.42631166296,145859.4306192648
2023-10-26,102288.22720243466,145863.9395233744
2023-10-27,102288.22720243466,145868.448427484
2023-10-30,105275.06668474767,145884.87513981276
2023-10-31,103981.46932032201,145889.38404392236
2023-11-01,104216.66629221532,145893.89294803195
2023-11-02,103393.4698810825,145898.40185214154
2023-11-03,105039.86971285436,145902.91075625113
2023-11-06,109979.06920816991,145919.3374685799
2023-11-07,108215.07089045139,144614.56672118374
2023-11-08,109038.26730158422,145256.6737374533
2023-11-09,107862.26842310521,144155.5785378683
2023-11-10,105980.67161944005,141953.3787628878
2023-11-13,104922.2712269077,140852.27418749218
2023-11-14,105392.67218020055,141953.3787628878
2023-11-15,106568.67105867955,143369.07928793316
2023-11-16,103746.2723484287,140537.67823784237
2023-11-17,104922.2712269077,140694.97621266727
2023-11-20,104922.2712269077,140694.97621266727
2023-11-21,104216.66629221532,140223.07291238193
2023-11-22,101982.26702120397,137391.68123810177
2023-11-23,103746.2723484287,139593.8810130823
2023-11-24,102570.26646044347,138492.77643768673
2023-11-27,102805.470441843,138807.38176314716
2023-11-28,102425.19296009248,138056.39807672246
2023-11-29,102542.6914473266,137566.96369221626
2023-11-30,102425.19296009248,138251.38641547735
2023-12-01,101837.69352037614,137024.43326477136
2023-12-04,101955.19200761025,135701.33182873967
2023-12-05,100780.19312817758,132035.49174292147
2023-12-06,102190.19598562425,132521.36293529085
2023-12-07,101250.1940806598,131333.48432286922
2023-12-08,102777.69542534059,133510.92420122348
2023-12-11,103600.19183952516,134252.93236729078
2023-12-12,104657.69223172372,135392.22077516452
2023-12-13,105832.6911111564,136913.21932462588
2023-12-14,107125.19548136895,138586.32498172656
2023-12-15,105832.6911111564,136913.21932462588
2023-12-18,106537.69604165261,137825.82570699588
2023-12-19,107125.19548136895,138586.32498172656
2023-12-20,107477.6909430713,139042.6191070451
2023-12-21,106067.6950891704,137217.42447403807
2023-12-22,106655.19452888674,137977.92374876875
2023-12-25,106772.69301612086,138130.0217905416
2023-12-26,107376.26823717079,139042.6191070451
2023-12-27,105193.91853330951,139651.02034000296
2023-12-28,104076.02239358709,139194.72621468437
2023-12-29,103761.21706474111,139042.6191070451
2024-01-02,103603.81909120367,138586.32498172656
2024-01-03,102029.82059228704,136304.8271575345
2024-01-04,103367.71744001195,135696.42592457667
2024-01-05,102344.61653936193,133341.48465938063
2024-01-08,104390.81834066198,135513.1631433205
2024-01-09,107853.62066734121,140005.56616179508
2024-01-10,108798.01789033698,141230.76255909965
2024-01-11,113834.81871593282,147765.16363017124
2024-01-12,114621.81796539114,148786.16265646977
2024-01-15,119973.42411983295,155728.97064082185
2024-01-16,114857.91961658285,149092.46479861301
2024-01-17,113677.42074239538,147560.96625916523
2024-01-18,113913.52239358709,147867.26840130848
2024-01-19,114936.62329423713,149194.56956975028
2024-01-22,122177.02389467046,158587.77034871143
2024-01-23,128158.22194326208,166347.3678170876
2024-01-24,120130.82209337041,155933.1680118279
2024-01-25,110450.72006690786,143374.8653828339
2024-01-26,109348.92487037466,141945.47161452335
2024-01-29,112811.7178152828,146437.86246172947
2024-01-30,118005.9166144161,153176.4609038071
2024-01-31,111552.52464521215,144804.2713224129
2024-02-01,111788.61691463277,145110.5612932877
2024-02-02,112733.02351939962,146335.7698618607
2024-02-05,112890.42149293706,146539.9672328667
2024-02-06,109506.3228439121,142149.66898552937
2024-02-07,107302.72306907461,139290.8692776398
2024-02-08,108825.41335011266,139940.3464430405
2024-02-19,108054.71671009804,143187.74930177463
2024-02-20,106758.76201076579,143687.34286962284
2024-02-21,105896.36577053138,147933.94775329364
2024-02-22,107374.76876659464,148183.74453721775
2024-02-23,108914.76729793618,148683.35299430622
2024-02-26,108237.165006829,144936.34167848362
2024-02-27,108606.76759166787,145186.13846240772
2024-02-28,109961.96483059,144936.34167848362
2024-02-29,109284.36253948281,145186.13846240772
2024-03-01,109838.76641674111,145435.9501355721
2024-03-04,110639.56712169717,143937.13965354694
2024-03-05,110331.56741542886,143368.81693646486
2024-03-06,109838.76641674111,143492.5080696686
2024-03-07,109530.7667104728,140695.04497275493
2024-03-08,111009.1623632438,146690.63650593898
2024-03-11,110639.56712169717,147613.038375236
2024-03-12,109422.2903519418,146229.44244370598
2024-03-13,108341.38995106482,146229.44244370598
2024-03-14,106900.18703038953,144845.846512176
2024-03-15,106179.5891493108,147613.038375236
2024-03-18,106541.45351769128,151302.64585242412
2024-03-19,105874.89468613469,151763.83991465706
2024-03-20,105769.38975611534,151302.64585242412
2024-03-21,106191.39689961278,149919.036176063
2024-03-22,103448.39448490943,149457.84211383006
2024-03-25,104081.39262357558,145307.04057440898
2024-03-26,103870.39534011685,143462.23683581493
2024-03-27,102393.39549103583,139588.6324770239
2024-03-28,104292.38990703426,142011.53831011176
2024-03-29,107879.3877438625,146897.3353636873
2024-04-01,109989.39830818975,149771.34975320223
2024-04-02,111149.88965550267,151352.0379675043
2024-04-03,114947.89106407964,156525.23988610628
2024-04-08,114631.38885060155,156094.1368711603
